"iso3c","country","year","mil.expenditure.cow","mil.expenditure.cow.alt","mil.personnel.cow","mil.expenditure.wmeat","mil.personnel.wmeat","mil.expenditure.sipri","mil.expenditure.cow.ef","mil.personnel.cow.ef","mil.expenditure.wmeat.ef","mil.personnel.wmeat.ef","mil.expenditure.cow.est.flag","mil.expenditure.cow.alt.est.flag","mil.personnel.cow.est.flag","mil.expenditure.wmeat.est.flag","mil.personnel.wmeat.est.flag","mil.expenditure.sipri.est.flag","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","imf.growth.rate.extend","mpd.cgdp.growth","mpd.rgdpna.growth","mil.expenditure.per.capita.cow.un","mil.expenditure.per.capita.cow.alt.un","mil.expenditure.per.capita.cow.cow","mil.expenditure.per.capita.cow.alt.cow","mil.expenditure.per.capita.wmeat.un","mil.expenditure.per.capita.wmeat.cow","mil.expenditure.per.capita.sipri.un","mil.expenditure.per.capita.sipri.cow","mil.expenditure.perc.gdp.cow.pwt","mil.expenditure.perc.gdp.cow.alt.pwt","mil.expenditure.perc.gdp.cow.gl","mil.expenditure.perc.gdp.cow.alt.gl","mil.expenditure.perc.gdp.wmeat.pwt","mil.expenditure.perc.gdp.wmeat.gl","mil.expenditure.perc.gdp.sipri.pwt","mil.expenditure.perc.gdp.sipri.gl","mil.expenditure.per.personnel.cow.cow","mil.expenditure.per.personnel.cow.alt.cow","mil.expenditure.per.personnel.cow.wmeat","mil.expenditure.per.personnel.cow.alt.wmeat","mil.expenditure.per.personnel.wmeat.cow","mil.expenditure.per.personnel.wmeat.wmeat","mil.expenditure.per.personnel.sipri.cow","mil.expenditure.per.personnel.sipri.wmeat","mil.personnel.per.capita.cow.un","mil.personnel.per.capita.cow.cow","mil.personnel.per.capita.wmeat.un","mil.personnel.per.capita.wmeat.cow","gdp.per.mil.personnel.pwt.cow","gdp.per.mil.personnel.pwt.wmeat","gdp.per.mil.personnel.gl.cow","gdp.per.mil.personnel.gl.wmeat","mil.expenditure.growth.rate.cow","mil.expenditure.growth.rate.cow.alt","mil.expenditure.growth.rate.wmeat","mil.expenditure.growth.rate.sipri","mil.personnel.growth.rate.cow","mil.personnel.growth.rate.wmeat","mil.expenditure.per.capita.growth.rate.cow.un","mil.expenditure.per.capita.growth.rate.cow.alt.un","mil.expenditure.per.capita.growth.rate.cow.cow","mil.expenditure.per.capita.growth.rate.cow.alt.cow","mil.expenditure.per.capita.growth.rate.wmeat.un","mil.expenditure.per.capita.growth.rate.wmeat.cow","mil.expenditure.per.capita.growth.rate.sipri.un","mil.expenditure.per.capita.growth.rate.sipri.cow","mil.expenditure.perc.gdp.growth.rate.cow.pwt","mil.expenditure.perc.gdp.growth.rate.cow.alt.pwt","mil.expenditure.perc.gdp.growth.rate.cow.gl","mil.expenditure.perc.gdp.growth.rate.cow.alt.gl","mil.expenditure.perc.gdp.growth.rate.wmeat.pwt","mil.expenditure.perc.gdp.growth.rate.wmeat.gl","mil.expenditure.perc.gdp.growth.rate.sipri.pwt","mil.expenditure.perc.gdp.growth.rate.sipri.gl","mil.expenditure.per.personnel.growth.rate.cow.cow","mil.expenditure.per.personnel.growth.rate.cow.alt.cow","mil.expenditure.per.personnel.growth.rate.cow.wmeat","mil.expenditure.per.personnel.growth.rate.cow.alt.wmeat","mil.expenditure.per.personnel.growth.rate.wmeat.cow","mil.expenditure.per.personnel.growth.rate.wmeat.wmeat","mil.expenditure.per.personnel.growth.rate.sipri.cow","mil.expenditure.per.personnel.growth.rate.sipri.wmeat","mil.personnel.per.capita.growth.rate.cow.un","mil.personnel.per.capita.growth.rate.cow.cow","mil.personnel.per.capita.growth.rate.wmeat.un","mil.personnel.per.capita.growth.rate.wmeat.cow","gdp.per.mil.personnel.growth.rate.pwt.cow","gdp.per.mil.personnel.growth.rate.pwt.wmeat","gdp.per.mil.personnel.growth.rate.gl.cow","gdp.per.mil.personnel.growth.rate.gl.wmeat"
"USA","United States",1964,422507316000,422507316000,2687000,422507250000,2687000,440816698229.874,0,0,0,0,0,0,0,0,0,0,194441000,196017650,0,0,5.8021101951599,5.78930608239655,5.78930608239655,2110.59483275387,2110.59483275387,2201.83187155074,2201.83187155074,2110.59450305719,2201.83152760189,2202.05759815906,2297.24840001185,9.64751240819582,9.64751240819582,9.56695256918777,9.56695256918777,9.64751090115489,9.56695107473112,10.0655879907003,9.98153708578898,157241.278749535,157241.278749535,157241.278749535,157241.278749535,157241.254186825,157241.254186825,164055.339869696,164055.339869696,0.0134226511609319,0.0140028870857631,0.0134226511609319,0.0140028870857631,1629863.45180499,1629863.45180499,1643587.94101228,1643587.94101228,-3.35759651938681,-3.35759651938681,-3.35759683173897,-3.35759683173898,-0.481481481481481,-0.481481481481481,-4.57899923292012,-4.79873318882637,-4.69072370235812,-4.69072370235812,-4.57899954132466,-4.69072401040158,-4.57899954132466,-4.69072401040158,-8.62712033960575,-8.62712033960575,-8.9253810159601,-8.9253810159601,-8.62712063492659,-8.92538131031696,-8.6271206349266,-8.92538131031694,-2.89002999715087,-2.89002999715087,-2.89002999715087,-2.89002999715087,-2.89003031101422,-2.89003031101422,-2.89003031101424,-2.89003031101424,-1.73923360878362,-1.8542830413339,-1.73923360878362,-1.8542830413339,6.27876713941591,6.27876713941591,6.62681994845005,6.62681994845005
"USA","United States",1965,420835304960,420835304960,2660000,420835240000,2655000,443041745057.4,0,0,0,0,0,0,0,0,0,0,196900000,198483590,0,0,6.39381980896,6.38060046809355,6.38060046809355,2077.64499817333,2077.64499817333,2165.87137079716,2165.87137079716,2077.64467746872,2165.87103647396,2187.27719550046,2280.15905599708,9.02287142596455,9.02287142596455,8.94600537255877,8.94600537255877,9.02287003319707,8.9460039916563,9.4989860757235,9.41806399044405,158208.761263158,158208.761263158,158506.706199623,158506.706199623,158208.736842105,158506.68173258,166557.04701406,166870.713769266,0.0131323005223298,0.0136899584669305,0.0131076157469119,0.0136642254622934,1753419.21428571,1756721.3220339,1768484.97932331,1771815.45951036,-0.395735405443237,-0.395735405443237,-0.395735221111576,0.504755567668216,-1.00483810941571,-1.19091924078898,-1.561163425078,-1.58592226340444,-1.63320829433975,-1.63320829433975,-1.56116324290313,-1.63320811229822,-0.671208721831745,-0.743904926201404,-6.4746325871591,-6.4746325871591,-6.49054327528374,-6.49054327528374,-6.4746324140773,-6.49054310223139,-5.62909902034837,-5.64515355202323,0.61528532540376,0.61528532540376,0.804767971967618,0.804767971967618,0.615285511606466,0.804768158520986,1.52491662042274,1.71611232027289,-2.16313927197327,-2.23474357049387,-2.34704314552219,-2.4185128494967,7.58074318090242,7.7833434505463,7.59904810655297,7.80168284874987
"USA","United States",1966,533143080000,533143080000,3090000,501583080000,3094000,524233309550.538,0,0,0,0,0,0,0,0,0,0,199187000,200789150,0,0,6.5709099769592,6.5483596169569,6.5483596169569,2603.88612398595,2603.88612398595,2712.36813186813,2712.36813186813,2449.74617702651,2551.80647130647,2560.37054906514,2667.03962937799,10.7237348379125,10.7237348379125,10.6527738333116,10.6527738333116,10.088931378615,10.0221709899261,10.5445221286962,10.4747470088711,172538.213592233,172538.213592233,172315.151906917,172315.151906917,162324.621359223,162114.76405947,169654.792734802,169435.458807543,0.0150916487992615,0.0157203907203907,0.015111184914212,0.0157407407407407,1608937.70873786,1606857.63413058,1619655.27750809,1617561.34696186,26.6868710196913,26.6868710196913,19.1875186117968,18.3259400268519,16.1654135338346,16.5348399246704,25.3287316300571,20.2098364043306,25.2321891521118,25.2321891521118,17.9097756027815,17.8189480506103,17.0574335220146,16.9672625408903,18.8505779551889,18.8505779551889,19.0785539430624,19.0785539430624,11.8151025283046,12.0295832560944,11.0068174080683,11.2197477050403,9.0573064441356,9.0573064441356,8.71158453693617,8.71158453693617,2.60155323863418,2.2762966756046,1.85987070272688,1.53696534301608,14.9200688302865,14.8315442911308,15.2855348065275,15.1967287438097,-8.23998644309982,-8.5308743067918,-8.41566106329982,-8.7059920219414
"USA","United States",1967,579440640000,579440640000,3380000,579440640000,3376000,602100036407.223,0,0,0,0,0,0,0,0,0,0,201361000,202987450,0,0,2.5034899711609,2.4993622383653,2.4993622383653,2802.11347908718,2802.11347908718,2915.98212488425,2915.98212488425,2802.11347908718,2915.98212488425,2911.69191683821,3030.01346877503,11.3437395427341,11.3437395427341,11.3135959567818,11.3135959567818,11.3437395427341,11.3135959567818,11.7873437245863,11.7560213544478,171432.142011834,171432.142011834,171635.260663507,171635.260663507,171432.142011834,171635.260663507,178136.105445924,178347.167182234,0.0163453215144085,0.0170095414469182,0.0163259779386518,0.0169894118120697,1511248.9260355,1513039.50533175,1515275.44970414,1517070.79976303,8.68389026075327,8.68389026075327,15.5223657065944,14.8534489201852,9.38511326860841,9.11441499676794,7.61275054524206,7.07420868500294,7.5068716013812,7.5068716013812,14.3838290417652,14.2712881118815,13.7215047994265,13.6096155227244,5.78161166974882,5.78161166974882,6.20328689795035,6.20328689795035,12.4374734749303,12.88568083855,11.7864193438208,12.2320314227311,-0.641058903630901,-0.641058903630901,-0.394562657947099,-0.394562657947099,5.61068344182743,5.87268942423077,4.99915892407466,5.25964779592805,8.30706261338626,8.200500543891,8.03903222239907,7.93273386491359,-6.07163236785553,-5.83860864871106,-6.44457059804365,-6.21247208877561
"USA","United States",1968,593380200000,593380200000,3550000,593380200000,3548000,619818379454.123,0,0,0,0,0,0,0,0,0,0,203380000,205024360,0,0,4.7698202133179,4.76201859491807,4.76201859491807,2843.05741883552,2843.05741883552,2956.46467968073,2956.46467968073,2843.05741883552,2956.46467968073,2969.73043933326,3088.19058450731,11.0730516841688,11.0730516841688,11.0416645678306,11.0416645678306,11.0730516841688,11.0416645678306,11.5664138279189,11.5336282520192,167149.352112676,167149.352112676,167243.573844419,167243.573844419,167149.352112676,167243.573844419,174596.726606795,174695.146407588,0.0170090842883974,0.0176875629029526,0.0169995017056997,0.0176775980787819,1509514.78309859,1510365.69334837,1513805.74084507,1514659.06989853,2.405692496819,2.405692496819,2.405692496819,2.94275734521239,5.02958579881657,5.09478672985782,1.46118064289409,1.44013763060466,1.38829914117115,1.38829914117115,1.46118064289409,1.38829914117115,1.99329201552585,1.92002828805238,-2.38623125597668,-2.38623125597668,-2.40358052373367,-2.40358052373367,-2.38623125597668,-2.40358052373367,-1.87429756720009,-1.89173782288589,-2.4982420734512,-2.4982420734512,-2.55873228036613,-2.55873228036613,-2.4982420734512,-2.55873228036613,-1.98689582343158,-2.04770327016995,4.0608731581312,3.9861242476779,4.12547272560807,4.05067741205298,-0.114748993831258,-0.176717922695738,-0.0969928509934324,-0.15897279579012
"USA","United States",1969,567678620000,567678620000,3460000,567657710000,3460000,592381453052.493,0,0,0,0,0,0,0,0,0,0,205399000,207037760,0,0,3.0380001068115,3.13022457703876,3.13022457703876,2695.58120762028,2695.58120762028,2800.90301316874,2800.90301316874,2695.48191798515,2800.7998440869,2812.88083844182,2922.7857776289,10.2708547944748,10.2708547944748,10.2183250407147,10.2183250407147,10.2704764755349,10.2179486566673,10.7177964307378,10.6629808171765,164068.965317919,164068.965317919,164068.965317919,164068.965317919,164062.921965318,164062.921965318,171208.512442917,171208.512442917,0.0164295618150392,0.0170714979992796,0.0164295618150392,0.0170714979992796,1597422.69364162,1597422.69364162,1605634.62861272,1605634.62861272,-4.33138483555737,-4.33138483555737,-4.3349087145139,-4.42660742422553,-2.53521126760563,-2.48027057497182,-5.18723998460962,-5.47103573798254,-5.26174615178524,-5.26174615178524,-5.19073233880807,-5.26523576160702,-5.2816107082991,-5.35604271667041,-7.24458724274634,-7.24458724274634,-7.45666128560658,-7.45666128560658,-7.24800381616028,-7.46007004743827,-7.33691021094807,-7.54877316849766,-1.84289484573083,-1.84289484573083,-1.89819462328253,-1.89819462328253,-1.84651038627871,-1.90180812690616,-1.94059432254355,-1.99583905813647,-3.40713505519813,-3.48304007201634,-3.35268586413568,-3.42863366844927,5.8235872564678,5.76396833406978,6.0660945648405,6.00633901860679
"USA","United States",1970,512101712640,512101712640,3070000,512279320000,3066000,548824593972.164,0,0,0,0,0,0,0,0,0,0,207774000,209463860,0,0,0.18480199575424,0.176655225142922,0.176655225142922,2410.03785003318,2410.03785003318,2497.423642003,2497.423642003,2410.87370050874,2498.28979966057,2582.86198201379,2676.51422064727,9.2466769848114,9.2466769848114,9.17818262418946,9.17818262418946,9.24988392172942,9.18136580586068,9.90975741053298,9.8363513102801,166808.375452769,166808.375452769,167025.99890411,167025.99890411,166866.228013029,167083.926940639,178770.226049565,179003.455307294,0.0144479426976709,0.0149718120281685,0.0144291180166316,0.0149523047812262,1803981.85993485,1806335.39138943,1817444.50162866,1819815.59686888,-9.79020618391441,-9.79020618391441,-9.75559549785733,-7.35283977171867,-11.271676300578,-11.3872832369942,-10.5930163327998,-11.8480860200253,-10.8350546141331,-10.8350546141331,-10.5587136599734,-10.8008448038509,-8.17734094116283,-8.42591882260414,-9.97169008965425,-9.97169008965425,-10.1791870231254,-10.1791870231254,-9.93714903331496,-10.1447255768919,-7.53922716695219,-7.75233043245103,1.66966990347106,1.66966990347106,1.80231135148602,1.80231135148602,1.7086773867797,1.84136972518384,4.41666918236268,4.55289445200698,-12.0613023017716,-12.299365710026,-12.1758804095217,-12.4136336374397,12.9307770019434,13.0781100443464,13.1916607453187,13.339334144856
"USA","United States",1971,471630600000,471630600000,2720000,471630600000,2715000,492899273326.404,0,0,0,0,0,0,0,0,0,0,210427000,211355530,0,0,3.3454399108887,3.11959373216441,3.11959373216441,2199.71829015182,2199.71829015182,2271.15635579141,2271.15635579141,2199.71829015182,2271.15635579141,2298.91687846088,2373.57651810597,8.24439941108181,8.24439941108181,8.15434629666364,8.15434629666364,8.24439941108181,8.15434629666364,8.6161891928447,8.52207503940025,173393.602941176,173393.602941176,173712.928176796,173712.928176796,173393.602941176,173712.928176796,181212.968134707,181546.69367455,0.0126862713089713,0.01309827073933,0.0126629509573004,0.013074193035765,2103168.39705882,2107041.63535912,2126394.88970588,2130310.90239411,-7.90294420836093,-7.90294420836093,-7.9348742791335,-10.1900172222596,-11.400651465798,-11.4481409001957,-8.72681563397304,-9.56120430615903,-9.06002819890507,-9.06002819890507,-8.75846006832975,-9.09155710838762,-10.9934292087697,-11.3183670090136,-10.8393272023661,-10.8393272023661,-11.1551095619677,-11.1551095619677,-10.8702392284682,-11.1859121062519,-13.0534801620206,-13.3614206063003,3.94777988247499,3.94777988247499,4.00352598790622,4.00352598790622,3.91174116288976,3.96746794113321,1.36641438517021,1.4207761313267,-12.1932334974139,-12.5137911517561,-12.2402981062003,-12.5606839409756,16.5847863422958,16.6473095419107,16.999164915372,17.0619103418748
"USA","United States",1972,475150680000,475150680000,2323000,475144560000,2323000,493933394314.94,0,0,0,0,0,0,0,0,0,0,212743000,213250350,0,0,5.4277000427246,5.30245899462215,5.30245899462215,2196.29420084866,2196.29420084866,2263.74337767275,2263.74337767275,2196.26591230552,2263.71422037581,2283.11374728412,2353.2291911944,7.89095536685402,7.89095536685402,7.75898764166171,7.75898764166171,7.89085373036505,7.7588877049335,8.20288496427681,8.06570055270392,204541.833835557,204541.833835557,204541.833835557,204541.833835557,204539.199311235,204539.199311235,212627.375942721,212627.375942721,0.0107376283846872,0.0110673857529443,0.0107376283846872,0.0110673857529443,2592104.81274214,2592104.81274214,2636192.28798967,2636192.28798967,0.746363785555899,0.746363785555899,0.745066159829324,0.209803715383335,-14.5955882352941,-14.4383057090239,-0.155660355168612,-0.155903034385655,-0.326396643707731,-0.326396643707731,-0.156946362711778,-0.327680452146213,-0.687416379636122,-0.857243352230534,-4.28708055741101,-4.28708055741101,-4.84844082674891,-4.84844082674891,-4.28831335174688,-4.84966639069452,-4.79683325560117,-5.3552038040778,17.9638869981541,17.9638869981541,17.7470416176428,17.7470416176428,17.9623676085819,17.7455250210661,17.3356289736731,17.1199384792362,-15.3602494919536,-15.5049855572732,-15.2043751816257,-15.3493777958685,23.2476113832384,23.0210532740781,23.9747283419356,23.7468336207188
"USA","United States",1973,453849150000,453849150000,2206000,453692820000,2206000,471710109619.938,0,0,0,0,0,0,0,0,0,0,214772000,215164620,0,0,5.7715997695923,5.67828097489139,5.67828097489139,2078.901526256,2078.901526256,2141.71719936388,2141.71719936388,2078.18544102019,2140.97947703967,2160.71544221087,2226.00318825505,7.13440639407999,7.13440639407999,6.9750663648416,6.9750663648416,7.13194892169828,6.97266377771587,7.4151766555576,7.24956589555313,205733.975521306,205733.975521306,205733.975521306,205733.975521306,205663.109700816,205663.109700816,213830.512067062,213830.512067062,0.0101048041335337,0.0104101288760742,0.0101048041335337,0.0104101288760742,2883687.36174071,2883687.36174071,2949562.98277425,2949562.98277425,-4.4831104945488,-4.4831104945488,-4.51478177504547,-4.49924725697571,-5.0365906155833,-5.0365906155833,-5.34503412827364,-5.64686076324519,-5.39045986892399,-5.39045986892399,-5.37641961402437,-5.42183029250739,-5.36102527606653,-5.4064433424261,-9.58754596372342,-9.58754596372342,-10.1033963839672,-10.1033963839672,-9.61752472671498,-10.133204102409,-9.60282037538793,-10.1185836471104,0.582835141053084,0.582835141053084,0.582835141053084,0.582835141053084,0.549484105425818,0.549484105425818,0.565842530392318,0.565842530392318,-5.89351976509089,-5.93868228271792,-5.89351976509089,-5.93868228271792,11.2488718652585,11.2488718652585,11.8872472320127,11.8872472320127
"USA","United States",1974,445852140000,445852140000,2146000,445852140000,2146000,463357596563.666,0,0,0,0,0,0,0,0,0,0,216741000,217113580,0,0,-0.59174501895905,-0.280891661218264,-0.280891661218264,2023.68469069568,2023.68469069568,2084.84358487566,2084.84358487566,2023.68469069568,2084.84358487566,2103.140459264,2166.70063016668,7.04678634159278,7.04678634159278,6.9125719315957,6.9125719315957,7.04678634159278,6.9125719315957,7.32346374459052,7.18397968505352,207759.617893756,207759.617893756,207759.617893756,207759.617893756,207759.617893756,207759.617893756,215916.866991457,215916.866991457,0.00974051026475488,0.010034883612184,0.00974051026475488,0.010034883612184,2948288.87698043,2948288.87698043,3005532.81686859,3005532.81686859,-1.76204141838757,-1.76204141838757,-1.72819133439227,-1.77068773510117,-2.71985494106981,-2.71985494106981,-2.65605825302191,-2.72852958833914,-2.65551467323078,-2.65551467323078,-2.62251622250597,-2.62197245541225,-2.66462588372848,-2.66408235177996,-1.22813374578604,-1.22813374578604,-0.895969012723842,-0.895969012723842,-1.19409969197068,-0.861820504126681,-1.2368270538551,-0.904691555943194,0.984593024714361,0.984593024714361,0.984593024714361,0.984593024714361,1.01938952298725,1.01938952298725,0.975704965688177,0.975704965688177,-3.60515517138865,-3.6046168914641,-3.60515517138865,-3.6046168914641,2.24023991285677,2.24023991285677,1.89756361946532,1.89756361946532
"USA","United States",1975,430184040000,430184040000,2098000,430184040000,2098000,435542793004.751,0,0,0,0,0,0,0,0,0,0,218908000,219108360,0,0,-0.3561840057373,-0.280791338463999,-0.280791338463999,1934.62000980388,1934.62000980388,1991.84175799753,1991.84175799753,1934.62000980388,1991.84175799753,1958.71934828837,2016.65390120409,6.81314755157704,6.81314755157704,6.69826795352767,6.69826795352767,6.81314755157704,6.69826795352767,6.89801814536714,6.7817075054055,205044.823641563,205044.823641563,205044.823641563,205044.823641563,205044.823641563,205044.823641563,207599.043376907,207599.043376907,0.00943510777519439,0.00971417723511735,0.00943510777519439,0.00971417723511735,3009546.20591039,3009546.20591039,3061161.85653003,3061161.85653003,-3.51419194713297,-3.51419194713297,-3.51419194713297,-6.00288066175969,-2.23671947809879,-2.23671947809879,-4.40111452645245,-4.60372995422655,-4.460853924621,-4.460853924621,-4.40111452645245,-4.460853924621,-6.8669265687639,-6.92512508989531,-3.31553673816834,-3.31553673816834,-3.10020611993201,-3.10020611993201,-3.31553673816834,-3.10020611993201,-5.80934942891787,-5.59957290086674,-1.30669967518939,-1.30669967518939,-1.30669967518939,-1.30669967518939,-1.30669967518939,-1.30669967518939,-3.85232693047489,-3.85232693047489,-3.1353849157734,-3.19591526380307,-3.1353849157734,-3.19591526380307,2.07772479176805,2.07772479176805,1.85088778100233,1.85088778100233
