"iso3c","year","land_area","cn","yrs_since_indep","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","pop.per.km.un","pop.per.km.cow"
"NOR",1988,365244,1,43,4209000,4202320,1,1,11.5155895784736,11.5238032657621
"NOR",1989,365244,1,44,4226000,4221300,1,1,11.5703474937302,11.5730853894931
"NOR",1990,365244,1,45,4242000,4241480,1,1,11.6278433047497,11.6114159301727
"NOR",1991,365244,1,46,4262000,4262930,1,1,11.688077011532,11.6689117411922
"NOR",1992,365244,1,47,4287000,4285620,1,1,11.75378650984,11.7346212395002
"NOR",1993,365244,1,48,4313000,4309370,1,1,11.819496008148,11.8058065293338
"NOR",1994,365244,1,49,4337000,4333930,1,1,11.8879434022188,11.8413991742506
"NOR",1995,365244,1,50,4360000,4359100,1,1,11.9563907962896,11.9344876301869
"NOR",1996,365244,1,51,4382000,4385140,1,1,12.0275760861232,11.9947213369693
"NOR",1997,365244,1,52,4406000,4412090,1,1,12.1014992717197,12.0631687310401
"NOR",1998,365244,1,53,4432000,4439250,1,1,12.1754224573162,12.0987613759569
"NOR",1999,365244,1,54,4462000,4465660,1,1,12.2493456429127,12.161732978502
"NOR",2000,365244,1,55,4492000,4490860,1,1,12.3177930369835,12.2247045810472
"NOR",2001,365244,1,56,4514000,4513950,1,1,12.3835025352915,12.358861473426
"NOR",2002,365244,1,57,4539000,4535600,1,1,12.4464741378366,12.4218330759711
"NOR",2003,365244,1,58,4565000,4558660,1,1,12.5121836361446,12.4848046785163
"NOR",2004,365244,1,59,4592000,4587050,1,1,12.5888447175039,12.5614657598756
"NOR",2005,365244,1,60,4624000,4623300,1,1,12.6819331734402,12.6600300073376
"NOR",2006,365244,1,61,4661000,4668800,1,1,12.7941868997164,12.783235316665
"NOR",2007,365244,1,62,4710000,4722020,1,1,12.9228680005695,12.9256058963323
"NOR",2008,365244,1,63,4769000,4778960,1,1,13.0625006844739,13.0816659548138
"NOR",2009,365244,1,64,4829000,4834000,1,1,13.2158228471926,13.2404639090581
"NOR",2010,365244,1,65,4890000,4883110,1,1,13.3773586971997,13.3910481760138
"NOR",2011,365244,1,66,4954000,4924850,1,1,13.5471082344953,13.536156651444
"NOR",2012,365244,1,67,5019000,0,1,1,13.7223335633166,13.6730514395856
"NOR",2013,365122.97,1,68,5080000,0,1,1,13.9049044216528,NA
"NOR",2014,365108,1,69,5138000,0,1,1,14.0780262278559,NA
"NOR",2015,365190.7,1,70,5189000,0,1,1,14.2391358816093,NA
"NOR",2016,365145.72,1,71,5236000,0,1,1,14.3915147081554,NA
"NOR",2017,365123,1,72,0,0,1,1,14.5293503832955,NA
"NOR",2018,365108,1,73,0,0,1,1,14.6614152524732,NA
"NOR",2019,365094,1,74,0,0,1,1,14.7934504538557,NA
"NPL",1961,143000,1,41,10176000,10175510,1,1,71.4825174825175,65.8251748251748
"NPL",1962,143000,1,42,10332000,10331360,1,1,72.6153846153846,67.3006993006993
"NPL",1963,143000,1,43,10500000,10499620,1,1,73.7902097902098,68.6363636363636
"NPL",1964,143000,1,44,10677000,10676440,1,1,75.020979020979,70
"NPL",1965,143000,1,45,10862000,10861660,1,1,76.3216783216783,71.4055944055944
"NPL",1966,143000,1,46,11057000,11056730,1,1,77.6923076923077,71.8671328671329
"NPL",1967,143000,1,47,11262000,11260930,1,1,79.1398601398601,74.3076923076923
"NPL",1968,143000,1,48,11473000,11472340,1,1,80.6573426573427,75.8391608391608
"NPL",1969,143000,1,49,11692000,11691230,1,1,82.2447552447552,77.4685314685315
"NPL",1970,143000,1,50,11919000,11917870,1,1,83.9020979020979,79.2097902097902
"NPL",1971,143000,1,51,12155000,12189970,1,1,85.6223776223776,80.8111888111888
"NPL",1972,143000,1,52,12389000,12472000,1,1,87.4055944055944,82.5594405594406
"NPL",1973,143000,1,53,12631000,12763550,1,1,89.2657342657343,84.3426573426573
"NPL",1974,143000,1,54,12884000,13064040,1,1,91.1888111888112,86.1608391608392
"NPL",1975,143000,1,55,13146000,13373070,1,1,93.1888111888112,89.7552447552448
"NPL",1976,143000,1,56,13418000,13690540,1,1,95.2517482517483,92.1398601398601
"NPL",1977,143000,1,57,13700000,14016550,1,1,97.3846153846154,94.5874125874126
"NPL",1978,143000,1,58,13994000,14351020,1,1,99.5874125874126,97.1048951048951
"NPL",1979,143000,1,59,14298000,14693930,1,1,101.867132867133,99.6853146853147
"NPL",1980,143000,1,60,14613000,15045330,1,1,104.20979020979,102.335664335664
"NPL",1981,143000,1,61,14946000,15405460,1,1,106.636363636364,105.034965034965
"NPL",1982,143000,1,62,15298000,15774530,1,1,109.13986013986,107.258741258741
"NPL",1983,143000,1,63,15664000,16152600,1,1,111.706293706294,109.51048951049
"NPL",1984,143000,1,64,16044000,16539680,1,1,114.314685314685,111.811188811189
"NPL",1985,143000,1,65,16439000,16936010,1,1,116.951048951049,114.153846153846
"NPL",1986,143000,1,66,16848000,17341410,1,1,119.587412587413,116.552447552448
"NPL",1987,143000,1,67,17273000,17756510,1,1,122.244755244755,119
"NPL",1988,143000,1,68,17714000,18183260,1,1,124.993006993007,121.496503496503
"NPL",1989,143000,1,69,18173000,18624190,1,1,127.93006993007,124.048951048951
"NPL",1990,143000,1,70,18649000,19081060,1,1,131.111888111888,126.65034965035
"NPL",1991,143000,1,71,19150000,19554170,1,1,134.58041958042,134.818181818182
"NPL",1992,143000,1,72,19705000,20042810,1,1,138.27972027972,132.020979020979
"NPL",1993,143000,1,73,20278000,20546440,1,1,142.104895104895,134.79020979021
"NPL",1994,143000,1,74,20844000,21064150,1,1,145.923076923077,146.13986013986
"NPL",1995,143000,1,75,21359000,21594870,1,1,149.622377622378,150.041958041958
"NPL",1996,143000,1,76,21804000,22137780,1,1,153.167832167832,145.678321678322
"NPL",1997,143000,1,77,22241000,22691790,1,1,156.573426573427,157.979020979021
"NPL",1998,143000,1,78,22672000,23255050,1,1,159.832167832168,159.769230769231
"NPL",1999,143000,1,79,23087000,23825370,1,1,162.979020979021,163.531468531469
"NPL",2000,143350,1,80,23487000,24400610,1,1,165.61562608999,166.934077432857
"NPL",2001,143350,1,81,23887000,24980180,1,1,168.552493896059,166.968957098012
"NPL",2002,143350,1,82,24273000,25562570,1,1,171.3707708406,168.140913847227
"NPL",2003,143350,1,83,24645000,26143530,1,1,174.056505057551,171.091733519358
"NPL",2004,143350,1,84,24989000,26717880,1,1,176.553889082665,173.854202999651
"NPL",2005,143350,1,85,25255000,27281950,1,1,178.86292291594,176.435298221137
"NPL",2006,143350,1,86,25484000,27833670,1,1,180.962678758284,178.821067317754
"NPL",2007,143350,1,87,25732000,28373840,1,1,182.87408440879,181.025462155563
"NPL",2008,143350,1,88,25998000,28905360,1,1,184.694802929892,183.111266131845
"NPL",2009,143350,1,89,26298000,29432740,1,1,186.543425183118,185.176142309034
"NPL",2010,143350,1,90,26664000,29959360,1,1,188.510638297872,187.275898151378
"NPL",2011,143350,1,91,27081000,30485800,1,1,190.631321939309,189.438437391001
"NPL",2012,143350,1,92,27505000,0,1,1,192.884548308336,191.656784094873
"NPL",2013,143350,1,93,27917000,0,1,1,195.221485873736,NA
"NPL",2014,143350,1,94,28311000,0,1,1,197.579351238228,NA
"NPL",2015,143350,1,95,28678000,0,1,1,199.902336937565,NA
"NPL",2016,143350,1,96,29034000,0,1,1,202.183467038716,NA
"NPL",2017,143350,1,97,0,0,1,1,204.429717474712,NA
"NPL",2018,143350,1,98,0,0,1,1,206.655040111615,NA
"NPL",2019,143350,1,99,0,0,1,1,208.873386815487,NA
"NRU",1961,20,0,0,0,0,1,1,250,NA
"NRU",1962,20,0,0,0,0,1,1,250,NA
"NRU",1963,20,0,0,0,0,1,1,250,NA
"NRU",1964,20,0,0,0,0,1,1,300,NA
"NRU",1965,20,0,0,0,0,1,1,300,NA
"NRU",1966,20,0,0,0,0,1,1,300,NA
"NRU",1967,20,0,0,0,0,1,1,300,NA
"NRU",1968,20,0,0,0,7000,1,1,300,NA
"NRU",1969,20,0,0,0,6500,1,1,300,NA
"NRU",1970,20,0,0,0,7000,1,1,300,NA
"NRU",1971,20,0,0,0,7000,1,1,350,NA
"NRU",1972,20,0,0,0,7000,1,1,350,NA
"NRU",1973,20,0,0,0,8000,1,1,350,NA
"NRU",1974,20,0,0,0,8000,1,1,350,NA
"NRU",1975,20,0,0,0,7000,1,1,350,NA
"NRU",1976,20,0,0,0,8000,1,1,350,NA
"NRU",1977,20,0,0,0,8000,1,1,350,NA
"NRU",1978,20,0,0,0,8000,1,1,350,NA
"NRU",1979,20,0,0,0,8000,1,1,350,NA
"NRU",1980,20,0,0,0,8000,1,1,350,NA
"NRU",1981,20,0,0,0,8000,1,1,400,NA
"NRU",1982,20,0,0,0,8000,1,1,400,NA
"NRU",1983,20,0,0,0,8000,1,1,400,NA
"NRU",1984,20,0,0,0,8000,1,1,400,NA
"NRU",1985,20,0,0,0,8000,1,1,400,NA
"NRU",1986,20,0,0,0,8370,1,1,400,NA
"NRU",1987,20,0,0,0,8750,1,1,450,NA
"NRU",1988,20,0,0,0,9150,1,1,450,NA
"NRU",1989,20,0,0,0,9560,1,1,450,NA
"NRU",1990,20,0,0,0,10000,1,1,450,NA
"NRU",1991,20,0,0,0,10190,1,1,450,NA
"NRU",1992,20,0,0,0,10390,1,1,500,NA
"NRU",1993,20,0,0,0,10590,1,1,500,NA
"NRU",1994,20,0,0,0,10790,1,1,500,NA
"NRU",1995,20,0,0,0,11000,1,1,500,NA
"NRU",1996,20,0,0,0,11210,1,1,500,NA
"NRU",1997,20,0,0,0,11430,1,1,500,NA
"NRU",1998,20,0,0,0,13000,1,1,500,NA
"NRU",1999,20,1,0,0,13000,1,1,500,650
"NRU",2000,20,1,1,0,13000,1,1,500,650
"NRU",2001,20,1,2,0,12000,1,1,500,600
"NRU",2002,20,1,3,0,12000,1,1,500,500
"NRU",2003,20,1,4,0,13000,1,1,500,500
"NRU",2004,20,1,5,0,13000,1,1,500,500
"NRU",2005,20,1,6,0,13000,1,1,500,500
"NRU",2006,20,1,7,0,13000,1,1,500,500
"NRU",2007,20,1,8,0,14000,1,1,500,500
"NRU",2008,20,1,9,0,15080,1,1,500,500
"NRU",2009,20,1,10,0,16240,1,1,500,500
"NRU",2010,20,1,11,0,17490,1,1,500,500
"NRU",2011,20,1,12,0,18830,1,1,500,500
"NRU",2012,20,1,13,0,0,1,1,500,500
"NRU",2013,20,1,14,0,0,1,1,550,NA
"NRU",2014,20,1,15,0,0,1,1,550,NA
"NRU",2015,20,1,16,0,0,1,1,550,NA
"NRU",2016,20,1,17,0,0,1,1,550,NA
"NRU",2017,20,1,18,0,0,1,1,550,NA
"NRU",2018,20,1,19,0,0,1,1,550,NA
"NRU",2019,20,1,20,0,0,1,1,550,NA
"NZL",1961,263310,1,41,2432000,2425180,1,1,9.30082412365653,9.19068778246174
"NZL",1962,263310,1,42,2489000,2481110,1,1,9.50590558657096,9.42615168432646
"NZL",1963,263310,1,43,2541000,2533750,1,1,9.70718924461661,9.61604192776575
"NZL",1964,263310,1,44,2592000,2584200,1,1,9.90087729292469,9.8173255858114
"NZL",1965,263310,1,45,2640000,2632510,1,1,10.0755763168888,9.98063119516919
"NZL",1966,263310,1,46,2688000,2679520,1,1,10.2274885116403,10.1629258288709
"NZL",1967,263310,1,47,2728000,2720000,1,1,10.3680072917853,10.3452204625726
"NZL",1968,263310,1,48,2759000,2750750,1,1,10.5009304621929,10.4363677794235
"NZL",1969,263310,1,49,2789000,2780170,1,1,10.6414492423379,10.5313129011431
"NZL",1970,263310,1,50,2828000,2819600,1,1,10.8085526565645,10.675629486157
"NZL",1971,263310,1,51,2875000,2871880,1,1,11.0136341194789,10.835137290646
"NZL",1972,263310,1,52,2929000,2930580,1,1,11.2339068018685,11.0288253389541
"NZL",1973,263310,1,53,2992000,2990130,1,1,11.4541794842581,11.2453002164749
"NZL",1974,263310,1,54,3058000,3042760,1,1,11.6554631423037,11.4845619232084
"NZL",1975,263310,1,55,3118000,3083110,1,1,11.8073753370552,11.7086324104668
"NZL",1976,263310,1,56,3154000,3109010,1,1,11.9061182636436,11.811173141924
"NZL",1977,263310,1,57,3165000,3122860,1,1,11.951691922069,11.8491511906118
"NZL",1978,263310,1,58,3166000,3129440,1,1,11.9782765561505,11.8529489954806
"NZL",1979,263310,1,59,3165000,3135830,1,1,11.9972655804945,11.8073753370552
"NZL",1980,263310,1,60,3170000,3147180,1,1,12.0390414340511,11.8225665565303
"NZL",1981,263310,1,61,3185000,3165410,1,1,12.1036041168205,11.8681402149558
"NZL",1982,263310,1,62,3217000,3189130,1,1,12.1947514336713,11.9858721658881
"NZL",1983,263310,1,63,3258000,3216320,1,1,12.2972921651286,12.1491777752459
"NZL",1984,263310,1,64,3298000,3243590,1,1,12.4036307014546,12.2555163115719
"NZL",1985,263310,1,65,3324000,3268710,1,1,12.4985758231742,12.3314724089476
"NZL",1986,263310,1,66,3341000,3290650,1,1,12.5821275302875,12.4454065550112
"NZL",1987,263310,1,67,3352000,3310920,1,1,12.661881432532,12.5479472864684
"NZL",1988,263310,1,68,3361000,3332800,1,1,12.7416353347765,12.5973187497626
"NZL",1989,263310,1,69,3378000,3360830,1,1,12.8479738711025,12.6466902130569
"NZL",1990,263310,1,70,3414000,3397980,1,1,12.9884926512476,12.768219968858
"NZL",1991,263310,1,71,3455000,3446010,1,1,13.1745850898181,12.9353233830846
"NZL",1992,263310,1,72,3494000,3503130,1,1,13.3910599673389,13.0720443583609
"NZL",1993,263310,1,73,3537000,3564530,1,1,13.6227260643348,13.1062246021799
"NZL",1994,263310,1,74,3586000,3623420,1,1,13.8467965515932,13.2657324066689
"NZL",1995,263310,1,75,3642000,3675060,1,1,14.04428240477,13.4518248452395
"NZL",1996,263310,1,76,3697000,3717340,1,1,14.203790209259,13.5581633815655
"NZL",1997,263310,1,77,3738000,3752130,1,1,14.3367133796666,14.2835441115036
"NZL",1998,263310,1,78,3764000,3783470,1,1,14.4544453305989,14.4164672819111
"NZL",1999,263310,1,79,3784000,3817370,1,1,14.5835706961376,14.5379970377122
"NZL",2000,263310,1,80,3802000,3858030,1,1,14.7392806957579,14.6671224032509
"NZL",2001,263310,1,81,3844000,3906830,1,1,14.9253731343284,14.7392806957579
"NZL",2002,263310,1,82,3917000,3961980,1,1,15.1342524021116,15.0469028901295
"NZL",2003,263310,1,83,3988000,4020770,1,1,15.3583228893699,15.2709733773879
"NZL",2004,263310,1,84,4039000,4079130,1,1,15.5823933766283,15.4912460597774
"NZL",2005,263310,1,85,4085000,4134120,1,1,15.7912726444115,15.7001253275607
"NZL",2006,263310,1,86,4132000,4184900,1,1,15.9849606927196,15.8938133758687
"NZL",2007,263310,1,87,4168000,4232460,1,1,16.1634575215525,16.0761080095705
"NZL",2008,263310,1,88,4202000,4277810,1,1,16.3305609357791,16.2470092286658
"NZL",2009,263310,1,89,4253000,4322630,1,1,16.5014621548745,16.4179104477612
"NZL",2010,263310,1,90,4294000,4368140,1,1,16.6799589837074,16.5888116668566
"NZL",2011,263310,1,91,4318000,4414510,1,1,16.8584558125404,16.7635106908207
"NZL",2012,263310,1,92,4345000,0,1,1,17.0483460559796,16.9382097147849
"NZL",2013,263310,1,93,4394000,0,1,1,17.2382362994189,NA
"NZL",2014,263310,1,94,4471000,0,1,1,17.4243287379894,NA
"NZL",2015,263310,1,95,4562000,0,1,1,17.6028255668224,NA
"NZL",2016,263310,1,96,4659000,0,1,1,17.7775245907865,NA
"NZL",2017,263310,1,97,0,0,1,1,17.9484258098819,NA
"NZL",2018,263310,1,98,0,0,1,1,18.1155292241085,NA
