"iso3c","year","un.pop","cow.pop","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","pop.growth.rate.un","pop.growth.rate.cow"
"ARE",2012,8900000,9206000,9026000,0,1,1,2.62915129151291,3.1484593837535
"ARE",2013,9006000,NA,9114000,0,1,1,1.19101123595506,NA
"ARE",2014,9071000,NA,9160000,0,1,1,0.721741061514546,NA
"ARE",2015,9154000,NA,9232000,0,1,1,0.915003858450006,NA
"ARE",2016,9270000,NA,9343000,0,1,1,1.26720559318331,NA
"ARE",2017,9400000,NA,0,0,1,1,1.40237324703344,NA
"ARE",2018,9542000,NA,0,0,1,1,1.51063829787234,NA
"ARE",2019,9682000,NA,0,0,1,1,1.46719765248376,NA
"ARG",1945,NA,NA,15390000,0,1,1,NA,NA
"ARG",1946,NA,15650000,15654000,0,1,1,NA,NA
"ARG",1947,NA,15930000,15942000,0,1,1,NA,1.78913738019169
"ARG",1948,NA,16284000,16307000,0,1,1,NA,2.22222222222222
"ARG",1949,NA,16671000,16737000,0,1,1,NA,2.37656595431098
"ARG",1950,17150000,17150000,17150000,17165400,1,1,NA,2.8732529542319
"ARG",1951,17507000,17468000,17517000,17532730,1,1,2.08163265306122,1.85422740524781
"ARG",1952,17866000,17824000,17877000,17892660,1,1,2.05060832809733,2.03801236546828
"ARG",1953,18224000,18194000,18231000,18246830,1,1,2.00380611216836,2.07585278276481
"ARG",1954,18579000,18564000,18581000,18596880,1,1,1.94798068481124,2.03363746289986
"ARG",1955,18929000,18928000,18928000,18944440,1,1,1.88384735454007,1.96078431372549
"ARG",1956,19275000,19281000,19272000,19288440,1,1,1.82788314226848,1.86496196111581
"ARG",1957,19615000,19625000,19611000,19627760,1,1,1.76394293125811,1.78413982677247
"ARG",1958,19951000,19961000,19947000,19964060,1,1,1.71297476421106,1.71210191082803
"ARG",1959,20286000,20289000,20281000,20298960,1,1,1.67911382888076,1.64320424828415
"ARG",1960,20619000,20616000,20616000,20634120,1,1,1.64152617568767,1.61171077923998
"ARG",1961,20953000,20951000,20951000,20968980,1,1,1.61986517289878,1.62495149398525
"ARG",1962,21288000,21284000,21284000,21302480,1,1,1.5988163986064,1.58942293923918
"ARG",1963,21622000,21616000,21616000,21635390,1,1,1.56895903795566,1.55985716970494
"ARG",1964,21954000,21949000,21949000,21968520,1,1,1.53547312922024,1.54052553663953
"ARG",1965,22283000,22283000,22283000,22302670,1,1,1.4985879566366,1.52170941728553
"ARG",1966,22609000,22612000,22612000,22631460,1,1,1.46299869855944,1.47646187676704
"ARG",1967,22932000,22934000,22934000,22954370,1,1,1.42863461453404,1.42402264284451
"ARG",1968,23261000,23261000,23261000,23280940,1,1,1.43467643467643,1.42583064445801
"ARG",1969,23606000,23600000,23600000,23620750,1,1,1.48316925325652,1.4573750053738
"ARG",1970,23973000,23963000,23962000,23983360,1,1,1.55468948572397,1.53813559322034
"ARG",1971,24366000,24354000,24364000,24376110,1,1,1.63934426229508,1.63168217668906
"ARG",1972,24783000,24770000,24780000,24791980,1,1,1.71140113272593,1.70813829350415
"ARG",1973,25213000,25198000,25210000,25222220,1,1,1.73506032360893,1.72789664917239
"ARG",1974,25645000,25628000,25646000,25654150,1,1,1.71340181652322,1.70648464163823
"ARG",1975,26067000,26049000,26082000,26078730,1,1,1.64554494053422,1.64273450913064
"ARG",1976,26477000,26458000,26531000,26492720,1,1,1.57286991214946,1.57011785481208
"ARG",1977,26879000,26862000,26984000,26899180,1,1,1.51829890093289,1.5269483710031
"ARG",1978,27278000,27266000,27440000,27303000,1,1,1.4844302243387,1.50398332216514
"ARG",1979,27685000,27675000,27902000,27711810,1,1,1.49204487132488,1.50003667571334
"ARG",1980,28106000,28094000,28370000,28131040,1,1,1.52067906808741,1.51400180668473
"ARG",1981,28543000,28525000,28848000,28561560,1,1,1.55482815057283,1.53413540257706
"ARG",1982,28994000,28966000,29330000,29001060,1,1,1.58007217181095,1.54601226993865
"ARG",1983,29455000,29412000,29784000,29447970,1,1,1.58998413464855,1.5397362424912
"ARG",1984,29921000,29859000,30231000,29899740,1,1,1.58207435070446,1.51978784169727
"ARG",1985,30389000,30305000,30672000,30354240,1,1,1.56411884629524,1.49368699554573
"ARG",1986,30857000,30748000,31145000,30810980,1,1,1.54003093224522,1.46180498267613
"ARG",1987,31326000,31192000,31625000,31269800,1,1,1.51991444404835,1.44399635748667
"ARG",1988,31796000,31636000,32099000,31729130,1,1,1.5003511460129,1.42344190818159
"ARG",1989,32264000,32081000,32572000,32187170,1,1,1.47188325575544,1.40662536350993
"ARG",1990,32730000,32527000,33036000,32642440,1,1,1.44433424249938,1.39023097783735
"ARG",1991,33194000,32974000,33505000,33093580,1,1,1.41765963947449,1.37424293663726
"ARG",1992,33655000,33421000,33967000,33540020,1,1,1.38880520576008,1.35561351367744
"ARG",1993,34111000,33869000,34408000,33982040,1,1,1.35492497400089,1.34047455192843
"ARG",1994,34558000,34318000,34847000,34420350,1,1,1.31042772126294,1.32569606424754
"ARG",1995,34995000,34768000,35274000,34855160,1,1,1.26454077203542,1.31126522524623
"ARG",1996,35420000,35220000,35683000,35287110,1,1,1.21445920845835,1.30004601932812
"ARG",1997,35834000,35672000,36103000,35714930,1,1,1.16883116883117,1.28336172629188
"ARG",1998,36242000,36123000,36518000,36134640,1,1,1.13858346821454,1.26429692756223
"ARG",1999,36648000,36577000,36924000,36541030,1,1,1.12024722697423,1.25681698640755
"ARG",2000,37057000,37032000,37336000,36930710,1,1,1.11602270246671,1.24395111682205
"ARG",2001,37472000,37156000,37740000,37302120,1,1,1.11989637585342,0.334845538993303
"ARG",2002,37889000,37628000,38132000,37657340,1,1,1.11283091374893,1.27031973301755
"ARG",2003,38309000,37970000,38530000,38001250,1,1,1.10850114809047,0.908897629424896
"ARG",2004,38729000,38309000,38946000,38340780,1,1,1.09634811663056,0.8928101132473
"ARG",2005,39145000,38648000,39368000,38681170,1,1,1.07413049652715,0.884909551280378
"ARG",2006,39559000,38989000,39762000,39023850,1,1,1.05760633541959,0.882322500517491
"ARG",2007,39970000,39331000,40135000,39368070,1,1,1.03895447306555,0.877170483982662
"ARG",2008,40382000,39676000,40532000,39714300,1,1,1.03077307980986,0.877170679616587
"ARG",2009,40799000,40024000,40944000,40062470,1,1,1.03263830419494,0.877104546829317
"ARG",2010,41224000,40374000,41359000,40412380,1,1,1.04169219833819,0.874475314811113
"ARG",2011,41657000,40729000,41792000,40764560,1,1,1.0503590141665,0.879278743745975
"ARG",2012,42097000,41087000,42217000,0,1,1,1.05624504885133,0.878980578948661
"ARG",2013,42540000,NA,42636000,0,1,1,1.05233152006081,NA
"ARG",2014,42982000,NA,43058000,0,1,1,1.03902209685002,NA
"ARG",2015,43418000,NA,43475000,0,1,1,1.01437811176772,NA
"ARG",2016,43847000,NA,43887000,0,1,1,0.988069464277489,NA
"ARG",2017,44271000,NA,0,0,1,1,0.966998882477707,NA
"ARG",2018,44689000,NA,0,0,1,1,0.944184680716496,NA
"ARG",2019,45102000,NA,0,0,1,1,0.924164783280002,NA
"ARM",1950,1354000,NA,1355000,0,1,1,NA,NA
"ARM",1951,1382000,NA,1379000,0,1,1,2.06794682422452,NA
"ARM",1952,1418000,NA,1417000,0,1,1,2.60492040520984,NA
"ARM",1953,1461000,NA,1456000,0,1,1,3.03244005641749,NA
"ARM",1954,1510000,NA,1506000,0,1,1,3.35386721423682,NA
"ARM",1955,1564000,NA,1565000,0,1,1,3.57615894039735,NA
"ARM",1956,1621000,NA,1617000,0,1,1,3.64450127877238,NA
"ARM",1957,1681000,NA,1672000,0,1,1,3.70141887723627,NA
"ARM",1958,1743000,NA,1733000,0,1,1,3.68828078524688,NA
"ARM",1959,1808000,NA,1796000,0,1,1,3.72920252438325,NA
"ARM",1960,1874000,NA,1869000,0,1,1,3.65044247787611,NA
"ARM",1961,1941000,NA,1944000,0,1,1,3.5752401280683,NA
"ARM",1962,2010000,NA,2007000,0,1,1,3.5548686244204,NA
"ARM",1963,2078000,NA,2066000,0,1,1,3.38308457711443,NA
"ARM",1964,2145000,NA,2135000,0,1,1,3.22425409047161,NA
"ARM",1965,2211000,NA,2206000,0,1,1,3.07692307692308,NA
"ARM",1966,2276000,NA,2274000,0,1,1,2.93984622342831,NA
"ARM",1967,2339000,NA,2338000,0,1,1,2.76801405975395,NA
"ARM",1968,2401000,NA,2402000,0,1,1,2.6507054296708,NA
"ARM",1969,2463000,NA,2463000,0,1,1,2.58225739275302,NA
"ARM",1970,2525000,NA,2520000,0,1,1,2.51725537961835,NA
"ARM",1971,2588000,NA,2582000,0,1,1,2.4950495049505,NA
"ARM",1972,2650000,NA,2647000,0,1,1,2.39567233384853,NA
"ARM",1973,2713000,NA,2713000,0,1,1,2.37735849056604,NA
"ARM",1974,2774000,NA,2777000,0,1,1,2.24843346848507,NA
"ARM",1975,2833000,NA,2834000,0,1,1,2.1268925739005,NA
"ARM",1976,2890000,NA,2893000,0,1,1,2.01200141193082,NA
"ARM",1977,2944000,NA,2955000,0,1,1,1.86851211072664,NA
"ARM",1978,2997000,NA,3014000,0,1,1,1.80027173913043,NA
"ARM",1979,3049000,NA,3067000,0,1,1,1.73506840173507,NA
"ARM",1980,3100000,NA,3115000,0,1,1,1.67267956707117,NA
"ARM",1981,3148000,NA,3166000,0,1,1,1.54838709677419,NA
"ARM",1982,3194000,NA,3219000,0,1,1,1.46124523506989,NA
"ARM",1983,3239000,NA,3270000,0,1,1,1.40889167188478,NA
"ARM",1984,3286000,NA,3322000,0,1,1,1.45106514356283,NA
"ARM",1985,3336000,NA,3374000,0,1,1,1.52160681679854,NA
"ARM",1986,3392000,NA,3422000,0,1,1,1.67865707434053,NA
"ARM",1987,3452000,NA,3469000,0,1,1,1.7688679245283,NA
"ARM",1988,3505000,NA,3516000,0,1,1,1.53534183082271,NA
"ARM",1989,3536000,NA,3326000,0,1,1,0.884450784593438,NA
"ARM",1990,3538000,NA,3377000,0,1,1,0.0565610859728507,NA
"ARM",1991,3505000,3612000,3434000,3512050,1,1,-0.932730356133409,0.0311042709281164
"ARM",1992,3443000,3686000,3357000,3449940,1,1,-1.76890156918688,2.04872646733112
"ARM",1993,3363000,3731000,3185000,3370370,1,1,-2.32355503920999,1.22083559413999
"ARM",1994,3284000,3746000,3060000,3290540,1,1,-2.34909307166221,0.402036987402841
"ARM",1995,3217000,3759000,2995000,3223170,1,1,-2.04019488428745,0.347036839295248
"ARM",1996,3168000,3764000,2985000,3172180,1,1,-1.52315822194591,0.133014099494546
"ARM",1997,3133000,3642000,2978000,3134840,1,1,-1.10479797979798,-3.24123273113709
"ARM",1998,3109000,3536000,2972000,3109100,1,1,-0.766038940312799,-2.9104887424492
"ARM",1999,3089000,3525000,2970000,3090620,1,1,-0.643293663557414,-0.311085972850679
"ARM",2000,3070000,3520000,2966000,3076100,1,1,-0.615085788280997,-0.141843971631206
"ARM",2001,3051000,3214000,2965000,3065810,1,1,-0.618892508143323,-8.69318181818182
"ARM",2002,3034000,3047000,2962000,3061070,1,1,-0.557194362504097,-5.196017423771
"ARM",2003,3018000,3036000,2955000,3060550,1,1,-0.5273566249176,-0.36101083032491
"ARM",2004,3001000,3026000,2953000,3062610,1,1,-0.563286944996687,-0.329380764163373
"ARM",2005,2981000,3015000,2951000,3065950,1,1,-0.666444518493835,-0.363516192994052
"ARM",2006,2958000,3003000,2948000,3069840,1,1,-0.771553170077155,-0.398009950248756
"ARM",2007,2933000,2990000,2946000,3074180,1,1,-0.845165652467884,-0.432900432900433
"ARM",2008,2908000,2977000,2943000,3079090,1,1,-0.85236958745312,-0.434782608695652
"ARM",2009,2889000,2968000,2941000,3084980,1,1,-0.653370013755158,-0.302317769566678
"ARM",2010,2877000,2963000,2939000,3092070,1,1,-0.415368639667705,-0.168463611859838
"ARM",2011,2876000,2964000,2937000,3100240,1,1,-0.0347584289190129,0.0337495781302734
"ARM",2012,2882000,2969000,2934000,0,1,1,0.208623087621697,0.168690958164642
"ARM",2013,2894000,NA,2932000,0,1,1,0.416377515614157,NA
"ARM",2014,2906000,NA,2928000,0,1,1,0.414651002073255,NA
"ARM",2015,2917000,NA,2924000,0,1,1,0.378527185134205,NA
"ARM",2016,2925000,NA,2919000,0,1,1,0.274254370929037,NA
"ARM",2017,2930000,NA,0,0,1,1,0.170940170940171,NA
"ARM",2018,2934000,NA,0,0,1,1,0.136518771331058,NA
"ARM",2019,2937000,NA,0,0,1,1,0.102249488752556,NA
"ATG",1950,46000,NA,0,0,1,1,NA,NA
"ATG",1951,48000,NA,0,0,1,1,4.34782608695652,NA
"ATG",1952,50000,NA,0,0,1,1,4.16666666666667,NA
"ATG",1953,51000,NA,0,0,1,1,2,NA
"ATG",1954,52000,NA,0,0,1,1,1.96078431372549,NA
"ATG",1955,53000,NA,0,0,1,1,1.92307692307692,NA
"ATG",1956,53000,NA,0,0,1,1,0,NA
"ATG",1957,54000,NA,0,0,1,1,1.88679245283019,NA
"ATG",1958,54000,NA,0,0,1,1,0,NA
"ATG",1959,55000,NA,0,0,1,1,1.85185185185185,NA
"ATG",1960,55000,NA,0,0,1,1,0,NA
"ATG",1961,56000,NA,0,0,1,1,1.81818181818182,NA
"ATG",1962,57000,NA,0,0,1,1,1.78571428571429,NA
"ATG",1963,58000,NA,0,0,1,1,1.75438596491228,NA
"ATG",1964,60000,NA,0,0,1,1,3.44827586206897,NA
"ATG",1965,61000,NA,0,0,1,1,1.66666666666667,NA
"ATG",1966,62000,NA,0,0,1,1,1.63934426229508,NA
"ATG",1967,63000,NA,0,0,1,1,1.61290322580645,NA
"ATG",1968,65000,NA,0,0,1,1,3.17460317460317,NA
"ATG",1969,66000,NA,0,0,1,1,1.53846153846154,NA
"ATG",1970,67000,NA,0,0,1,1,1.51515151515152,NA
"ATG",1971,68000,NA,0,0,1,1,1.49253731343284,NA
"ATG",1972,69000,NA,0,0,1,1,1.47058823529412,NA
"ATG",1973,70000,NA,0,0,1,1,1.44927536231884,NA
"ATG",1974,71000,NA,0,0,1,1,1.42857142857143,NA
"ATG",1975,72000,NA,0,0,1,1,1.40845070422535,NA
"ATG",1976,72000,NA,0,0,1,1,0,NA
"ATG",1977,73000,NA,0,0,1,1,1.38888888888889,NA
"ATG",1978,73000,NA,0,0,1,1,0,NA
"ATG",1979,74000,NA,0,0,1,1,1.36986301369863,NA
"ATG",1980,73000,NA,0,0,1,1,-1.35135135135135,NA
"ATG",1981,73000,63000,0,69640,1,1,0,NA
"ATG",1982,72000,63000,0,68800,1,1,-1.36986301369863,0
"ATG",1983,72000,63000,0,67790,1,1,0,0
"ATG",1984,71000,64000,0,66700,1,1,-1.38888888888889,1.58730158730159
"ATG",1985,70000,64000,0,65610,1,1,-1.40845070422535,0
"ATG",1986,69000,64000,0,64540,1,1,-1.42857142857143,0
"ATG",1987,68000,64000,0,63510,1,1,-1.44927536231884,0
"ATG",1988,67000,64000,0,62670,1,1,-1.47058823529412,0
"ATG",1989,67000,64000,0,62190,1,1,0,0
"ATG",1990,67000,64000,0,62200,1,1,0,0
"ATG",1991,67000,64000,0,62750,1,1,0,0
"ATG",1992,68000,65000,0,63800,1,1,1.49253731343284,1.5625
"ATG",1993,70000,66000,0,65240,1,1,2.94117647058824,1.53846153846154
"ATG",1994,72000,66000,0,66890,1,1,2.85714285714286,0
"ATG",1995,74000,68000,0,68640,1,1,2.77777777777778,3.03030303030303
"ATG",1996,76000,69000,0,70450,1,1,2.7027027027027,1.47058823529412
"ATG",1997,78000,67000,0,72320,1,1,2.63157894736842,-2.89855072463768
"ATG",1998,80000,67000,0,74190,1,1,2.56410256410256,0
"ATG",1999,82000,67000,0,75980,1,1,2.5,0
"ATG",2000,84000,68000,0,77660,1,1,2.4390243902439,1.49253731343284
"ATG",2001,85000,77000,0,79170,1,1,1.19047619047619,13.2352941176471
"ATG",2002,86000,80000,0,80510,1,1,1.17647058823529,3.8961038961039
"ATG",2003,87000,81000,0,81720,1,1,1.16279069767442,1.25
"ATG",2004,88000,82000,0,82840,1,1,1.14942528735632,1.23456790123457
"ATG",2005,89000,83000,0,83920,1,1,1.13636363636364,1.21951219512195
"ATG",2006,90000,83000,0,84950,1,1,1.12359550561798,0
"ATG",2007,91000,84000,0,85940,1,1,1.11111111111111,1.20481927710843
"ATG",2008,92000,85000,0,86880,1,1,1.0989010989011,1.19047619047619
"ATG",2009,94000,86000,0,87800,1,1,2.17391304347826,1.17647058823529
"ATG",2010,95000,87000,0,88710,1,1,1.06382978723404,1.16279069767442
"ATG",2011,96000,88000,0,89610,1,1,1.05263157894737,1.14942528735632
"ATG",2012,97000,89000,0,0,1,1,1.04166666666667,1.13636363636364
"ATG",2013,98000,NA,0,0,1,1,1.03092783505155,NA
"ATG",2014,99000,NA,0,0,1,1,1.02040816326531,NA
"ATG",2015,1e+05,NA,0,0,1,1,1.01010101010101,NA
"ATG",2016,101000,NA,0,0,1,1,1,NA
"ATG",2017,102000,NA,0,0,1,1,0.99009900990099,NA
"ATG",2018,103000,NA,0,0,1,1,0.980392156862745,NA
"ATG",2019,104000,NA,0,0,1,1,0.970873786407767,NA
"AUS",1945,NA,NA,7389000,0,1,1,NA,NA
"AUS",1946,NA,7465000,7474000,0,1,1,NA,NA
"AUS",1947,NA,7579000,7578000,0,1,1,NA,1.52712659075687
"AUS",1948,NA,7709000,7715000,0,1,1,NA,1.71526586620926
"AUS",1949,NA,7908000,7919000,0,1,1,NA,2.58139836554676
"AUS",1950,8177000,8179000,8267000,8311870,1,1,NA,3.42690945877592
"AUS",1951,8413000,8422000,8511000,8556450,1,1,2.88614406261465,2.97102335248808
"AUS",1952,8621000,8636000,8691000,8738030,1,1,2.47236419826459,2.54096414153408
"AUS",1953,8817000,8815000,8858000,8905640,1,1,2.27351815334648,2.07271885132006
"AUS",1954,9011000,8993000,9064000,9112850,1,1,2.20029488488148,2.01928530913216
"AUS",1955,9211000,9200000,9277000,9327060,1,1,2.21950948840306,2.30179028132992
"AUS",1956,9419000,9426000,9501000,9551790,1,1,2.25816957985018,2.45652173913043
"AUS",1957,9636000,9640000,9713000,9764890,1,1,2.30385391230492,2.27031614682792
"AUS",1958,9857000,9842000,9915000,9968680,1,1,2.29348277293483,2.0954356846473
"AUS",1959,10077000,10056000,10132000,10186310,1,1,2.23191640458557,2.17435480593375
"AUS",1960,10290000,10275000,10361000,10417090,1,1,2.11372432271509,2.17780429594272
"AUS",1961,10494000,10548000,10599000,10655910,1,1,1.98250728862974,2.65693430656934
"AUS",1962,10692000,10742000,10795000,10853120,1,1,1.88679245283019,1.83921122487675
"AUS",1963,10894000,10950000,11001000,11060750,1,1,1.88926300037411,1.93632470675852
"AUS",1964,11115000,11167000,11218000,11278740,1,1,2.02863961813842,1.98173515981735
"AUS",1965,11363000,11388000,11439000,11501010,1,1,2.23121907332434,1.9790454016298
"AUS",1966,11643000,11599000,11655000,11717870,1,1,2.46413799172754,1.85282753775904
"AUS",1967,11949000,11799000,11872000,11936220,1,1,2.62818861118268,1.724286576429
"AUS",1968,12265000,12009000,12102000,12166850,1,1,2.64457276759561,1.77981184846173
"AUS",1969,12568000,12263000,12379000,12446070,1,1,2.47044435385243,2.11508035639937
"AUS",1970,12843000,12507000,12660000,12728360,1,1,2.18809675366009,1.98972518959472
"AUS",1971,13084000,12812000,12937000,12987850,1,1,1.87650860390874,2.43863436475574
"AUS",1972,13297000,13304000,13177000,13236900,1,1,1.62794252522164,3.84014985950671
"AUS",1973,13486000,13505000,13380000,13472170,1,1,1.42137324208468,1.51082381238725
"AUS",1974,13662000,13723000,13599000,13690290,1,1,1.30505709624796,1.61421695668271
"AUS",1975,13831000,13893000,13771000,13889700,1,1,1.23700775874689,1.23879618159295
"AUS",1976,13995000,14033000,13916000,14067990,1,1,1.18574217337864,1.00770172029079
"AUS",1977,14152000,14192000,14074000,14227910,1,1,1.12182922472312,1.13304354022661
"AUS",1978,14309000,14359000,14249000,14379560,1,1,1.10938383267383,1.17671927846674
"AUS",1979,14473000,14516000,14422000,14536840,1,1,1.14613180515759,1.0933909046591
"AUS",1980,14649000,14695000,14616000,14709920,1,1,1.2160574863539,1.2331220721962
"AUS",1981,14838000,14743000,14923000,14901610,1,1,1.29019045668646,0.326641714869003
"AUS",1982,15041000,15178000,15162000,15109660,1,1,1.36810890955654,2.95055280472088
"AUS",1983,15257000,15379000,15348000,15332790,1,1,1.43607472907386,1.32428514955857
"AUS",1984,15487000,15556000,15510000,15567930,1,1,1.50750475191715,1.15092008583133
"AUS",1985,15730000,15788000,15695000,15812090,1,1,1.56905791954543,1.49138596040113
"AUS",1986,15986000,16018000,15900000,16066500,1,1,1.62746344564526,1.45680263491259
"AUS",1987,16255000,16263000,16137000,16330370,1,1,1.68272238208432,1.52952927956049
"AUS",1988,16527000,16518000,16400000,16596100,1,1,1.67333128268225,1.56797638812027
"AUS",1989,16792000,16814000,16681000,16853690,1,1,1.60343680038725,1.79198450175566
"AUS",1990,17041000,17065000,16956000,17096150,1,1,1.48284897570272,1.49280361603426
"AUS",1991,17272000,17284000,17162000,17320630,1,1,1.35555425151106,1.28332845004395
"AUS",1992,17486000,17489000,17338000,17529470,1,1,1.2389995368226,1.1860680398056
"AUS",1993,17687000,17667000,17498000,17727410,1,1,1.14949102138854,1.01778260620962
"AUS",1994,17883000,17855000,17670000,17921820,1,1,1.10815853451688,1.06413086545537
"AUS",1995,18077000,18072000,17894000,18118420,1,1,1.08482916736565,1.21534584150098
"AUS",1996,18272000,18311000,18102000,18319640,1,1,1.07871881396249,1.32248782647189
"AUS",1997,18468000,18532000,18279000,18525150,1,1,1.07267950963222,1.20692479930097
"AUS",1998,18665000,18520000,18473000,18734880,1,1,1.06670998483864,-0.0647528599179797
"AUS",1999,18864000,18705000,18683000,18947890,1,1,1.06616662201982,0.998920086393089
"AUS",2000,19066000,18886000,18902000,19164350,1,1,1.07082273112807,0.967655707030206
"AUS",2001,19269000,19413000,19144000,19382190,1,1,1.06472254274625,2.79042677115324
"AUS",2002,19475000,19715000,19361000,19604050,1,1,1.06907467953708,1.55565857930253
"AUS",2003,19697000,19953000,19580000,19840120,1,1,1.13992297817715,1.20720263758559
"AUS",2004,19948000,20218000,19796000,20103820,1,1,1.27430573183734,1.32812108454869
"AUS",2005,20239000,20521000,20059000,20403520,1,1,1.45879286143974,1.49866455633594
"AUS",2006,20574000,20866000,20371000,20744300,1,1,1.65522011957113,1.68120461965791
"AUS",2007,20947000,21246000,20754000,21119990,1,1,1.81296782346651,1.82114444550944
"AUS",2008,21342000,21645000,21208000,21513820,1,1,1.88571155774097,1.8780005648122
"AUS",2009,21739000,22037000,21593000,21902300,1,1,1.86018180114329,1.81104181104181
"AUS",2010,22120000,22404000,21896000,22268380,1,1,1.75261051566309,1.66538095022008
"AUS",2011,22480000,22741000,22239000,22605730,1,1,1.62748643761302,1.50419567934297
"AUS",2012,22822000,23050000,22635000,0,1,1,1.52135231316726,1.35877929730443
"AUS",2013,23151000,NA,22996000,0,1,1,1.44159144684953,NA
"AUS",2014,23475000,NA,23327000,0,1,1,1.39950758066606,NA
"AUS",2015,23800000,NA,23643000,0,1,1,1.38445154419595,NA
"AUS",2016,24126000,NA,23978000,0,1,1,1.36974789915966,NA
"AUS",2017,24451000,NA,0,0,1,1,1.34709442095664,NA
"AUS",2018,24772000,NA,0,0,1,1,1.31282974111488,NA
"AUS",2019,25089000,NA,0,0,1,1,1.27967059583401,NA
