"iso3c","year","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_partipdem","v2x_egaldem","vdem.hl","vdem.hl.sq"
"BHR",1990,0.049,0,0.022,0.011,0.101,-2.46761929067523,6.08914496371254
"BHR",1991,0.049,0,0.029,0.011,0.101,-2.45605720996932,6.03221701864227
"BHR",1992,0.049,0,0.029,0.011,0.101,-2.45605720996932,6.03221701864227
"BHR",1993,0.049,0,0.029,0.011,0.101,-2.45605720996932,6.03221701864227
"BHR",1994,0.049,0,0.029,0.011,0.101,-2.45605720996932,6.03221701864227
"BHR",1995,0.049,0,0.029,0.011,0.101,-2.45605720996932,6.03221701864227
"BHR",1996,0.049,0,0.029,0.011,0.101,-2.45605720996932,6.03221701864227
"BHR",1997,0.049,0,0.029,0.011,0.101,-2.45605720996932,6.03221701864227
"BHR",1998,0.049,0,0.029,0.011,0.101,-2.45605720996932,6.03221701864227
"BHR",1999,0.05,0,0.051,0.015,0.103,-2.40627346602506,5.79015199329624
"BHR",2000,0.066,0,0.052,0.016,0.11,-2.3648996176875,5.59275020173848
"BHR",2001,0.112,0,0.149,0.064,0.118,-2.01883130482269,4.0756798373321
"BHR",2002,0.169,0.078,0.144,0.098,0.138,-1.7045897398953,2.90562618135634
"BHR",2003,0.213,0.088,0.135,0.109,0.15,-1.5899079821293,2.52780739163848
"BHR",2004,0.213,0.085,0.135,0.109,0.15,-1.59478623433816,2.54334313323448
"BHR",2005,0.222,0.085,0.138,0.11,0.153,-1.5682667997642,2.45946075524265
"BHR",2006,0.224,0.091,0.138,0.11,0.153,-1.55537697088727,2.41919752156646
"BHR",2007,0.225,0.087,0.132,0.108,0.153,-1.57436674927115,2.47863066121062
"BHR",2008,0.225,0.087,0.132,0.107,0.153,-1.57643762399327,2.48515558234156
"BHR",2009,0.226,0.086,0.126,0.106,0.153,-1.58847827544619,2.52326323156449
"BHR",2010,0.221,0.084,0.124,0.104,0.149,-1.61420018559456,2.60564223917351
"BHR",2011,0.171,0.045,0.058,0.063,0.116,-2.00919798893509,4.03687655874081
"BHR",2012,0.165,0.044,0.056,0.048,0.116,-2.05459061884445,4.22134261104364
"BHR",2013,0.163,0.044,0.058,0.043,0.115,-2.06657267273066,4.27072261167716
"BHR",2014,0.161,0.045,0.057,0.042,0.115,-2.07180251365752,4.29236565559763
"BHR",2015,0.139,0.044,0.053,0.037,0.11,-2.13384548088296,4.55329653628464
"BHR",2016,0.134,0.044,0.05,0.035,0.113,-2.14538229658073,4.60266519848199
"BHR",2017,0.125,0.042,0.047,0.033,0.115,-2.16823573678282,4.70124621026213
"BHR",2018,0.119,0.044,0.041,0.03,0.112,-2.19589994341834,4.82197656150465
"BHR",2019,0.121,0.052,0.039,0.035,0.11,-2.17630263931512,4.73629317788995
"BEL",1946,0.507,0.466,0.467,0.352,0.415,1.01336499315151,1.02690860934496
"BEL",1947,0.538,0.486,0.488,0.368,0.433,1.19463397537311,1.42715033511576
"BEL",1948,0.538,0.486,0.488,0.368,0.435,1.1982295902664,1.43575415098998
"BEL",1949,0.704,0.624,0.625,0.479,0.578,2.39593511768766,5.74050508816897
"BEL",1950,0.718,0.637,0.638,0.504,0.626,2.59854654289588,6.75244413559615
"BEL",1951,0.721,0.642,0.641,0.489,0.629,2.59066242888632,6.71153182044318
"BEL",1952,0.721,0.642,0.641,0.489,0.629,2.59066242888632,6.71153182044318
"BEL",1953,0.721,0.642,0.641,0.489,0.629,2.59066242888632,6.71153182044318
"BEL",1954,0.729,0.648,0.649,0.494,0.637,2.65090287084573,7.02728603065812
"BEL",1955,0.732,0.65,0.652,0.496,0.64,2.67334537490336,7.14677549351721
"BEL",1956,0.732,0.65,0.652,0.496,0.64,2.67334537490336,7.14677549351721
"BEL",1957,0.732,0.651,0.652,0.496,0.64,2.67497145897298,7.15547230632004
"BEL",1958,0.731,0.65,0.65,0.495,0.642,2.67000000121466,7.12890000648628
"BEL",1959,0.731,0.652,0.649,0.495,0.641,2.66980263609212,7.12784611568442
"BEL",1960,0.839,0.754,0.752,0.578,0.745,3.53384506733669,12.4880609599399
"BEL",1961,0.84,0.756,0.747,0.579,0.745,3.532476143352,12.478387703351
"BEL",1962,0.845,0.76,0.755,0.583,0.752,3.58089574831457,12.8228143602974
"BEL",1963,0.845,0.765,0.755,0.583,0.755,3.59441959100259,12.9198521961832
"BEL",1964,0.845,0.765,0.755,0.583,0.755,3.59441959100259,12.9198521961832
"BEL",1965,0.848,0.768,0.757,0.584,0.756,3.61116996369931,13.040548506724
"BEL",1966,0.849,0.769,0.76,0.584,0.757,3.62111569489057,13.1124788757828
"BEL",1967,0.849,0.769,0.76,0.584,0.757,3.62111569489057,13.1124788757828
"BEL",1968,0.844,0.765,0.756,0.582,0.753,3.5888381649727,12.8797593743646
"BEL",1969,0.843,0.764,0.755,0.581,0.762,3.59810308515601,12.9463458114092
"BEL",1970,0.848,0.77,0.759,0.586,0.778,3.66141909673921,13.4059898019666
"BEL",1971,0.849,0.771,0.76,0.587,0.779,3.67013225102234,13.4698707399943
"BEL",1972,0.857,0.778,0.768,0.592,0.787,3.73199877705136,13.9278148719128
"BEL",1973,0.857,0.778,0.768,0.592,0.787,3.73199877705136,13.9278148719128
"BEL",1974,0.852,0.771,0.761,0.589,0.782,3.68601913531048,13.586737065875
"BEL",1975,0.851,0.769,0.759,0.588,0.781,3.6740281711426,13.4984830023495
"BEL",1976,0.855,0.773,0.765,0.591,0.782,3.70471994284331,13.724949854901
"BEL",1977,0.857,0.777,0.766,0.592,0.784,3.72167581901155,13.8508709018153
"BEL",1978,0.857,0.779,0.767,0.593,0.785,3.73044839513468,13.9162452287629
"BEL",1979,0.858,0.781,0.768,0.594,0.786,3.74078763348742,13.9934921188524
"BEL",1980,0.868,0.792,0.778,0.602,0.804,3.8397859705172,14.7439562993807
"BEL",1981,0.861,0.786,0.772,0.596,0.796,3.78234476769555,14.3061319417139
"BEL",1982,0.861,0.784,0.772,0.597,0.797,3.78296128172508,14.310796059031
"BEL",1983,0.861,0.784,0.772,0.597,0.8,3.78835470406501,14.3516313638115
"BEL",1984,0.861,0.784,0.772,0.597,0.8,3.78835470406501,14.3516313638115
"BEL",1985,0.861,0.784,0.772,0.597,0.8,3.78835470406501,14.3516313638115
"BEL",1986,0.861,0.785,0.771,0.606,0.799,3.80516912737194,14.4793120879045
"BEL",1987,0.861,0.786,0.772,0.606,0.799,3.80844693725669,14.5042680738998
"BEL",1988,0.858,0.78,0.768,0.603,0.795,3.77397968893668,14.2429226925066
"BEL",1989,0.862,0.783,0.773,0.608,0.799,3.81092882253682,14.5231784904419
"BEL",1990,0.872,0.803,0.782,0.615,0.81,3.9082546635294,15.2744545149993
"BEL",1991,0.873,0.803,0.783,0.615,0.812,3.91506866646743,15.327762663155
"BEL",1992,0.876,0.81,0.789,0.622,0.814,3.9591533344825,15.6748951259439
"BEL",1993,0.876,0.81,0.789,0.622,0.814,3.9591533344825,15.6748951259439
"BEL",1994,0.876,0.81,0.781,0.626,0.814,3.95422302684994,15.6358797460703
"BEL",1995,0.881,0.816,0.788,0.631,0.82,4.00451614141209,16.03614952683
"BEL",1996,0.882,0.818,0.799,0.634,0.822,4.03731219480702,16.2998897583375
"BEL",1997,0.882,0.818,0.799,0.634,0.822,4.03731219480702,16.2998897583375
"BEL",1998,0.882,0.817,0.799,0.634,0.822,4.03568611073741,16.2867623843988
"BEL",1999,0.883,0.82,0.797,0.634,0.821,4.03702976609897,16.2976093323691
"BEL",2000,0.885,0.822,0.8,0.636,0.824,4.05790560792699,16.4665979228453
"BEL",2001,0.885,0.822,0.8,0.636,0.824,4.05790560792699,16.4665979228453
"BEL",2002,0.885,0.822,0.8,0.636,0.824,4.05790560792699,16.4665979228453
"BEL",2003,0.886,0.824,0.802,0.637,0.825,4.06989657209486,16.5640581075495
"BEL",2004,0.864,0.8,0.777,0.619,0.802,3.87648552372332,15.0271400156365
"BEL",2005,0.881,0.819,0.795,0.632,0.819,4.02122954160233,16.1702870262553
"BEL",2006,0.886,0.825,0.797,0.637,0.826,4.06506183453547,16.5247277185969
"BEL",2007,0.892,0.832,0.798,0.641,0.831,4.1047686583373,16.8491257384682
"BEL",2008,0.898,0.838,0.81,0.648,0.837,4.16902881364896,17.3808012490352
"BEL",2009,0.898,0.838,0.807,0.648,0.837,4.16407363620356,17.3395092477256
"BEL",2010,0.898,0.836,0.807,0.648,0.837,4.16082146806433,17.312435289105
"BEL",2011,0.898,0.835,0.814,0.647,0.837,4.16868658997851,17.3779478854666
"BEL",2012,0.898,0.835,0.812,0.647,0.837,4.16538313834825,17.3504166892359
"BEL",2013,0.904,0.842,0.821,0.651,0.836,4.20751692399126,17.7031986656729
"BEL",2014,0.903,0.842,0.814,0.65,0.836,4.19231730633361,17.5755243969843
"BEL",2015,0.902,0.841,0.815,0.65,0.835,4.18897847840287,17.5475406925224
"BEL",2016,0.902,0.84,0.815,0.647,0.835,4.18113977016689,17.4819297776712
"BEL",2017,0.901,0.838,0.811,0.646,0.835,4.1676431618154,17.3692495242266
"BEL",2018,0.901,0.838,0.809,0.646,0.837,4.16793532507842,17.3716848740366
"BEL",2019,0.9,0.839,0.811,0.644,0.836,4.1653586416578,17.3502126136333
"BIH",1992,0.255,0.113,0.083,0.118,0.177,-1.50216713557348,2.25650610319703
"BIH",1993,0.255,0.113,0.083,0.108,0.177,-1.52287588279469,2.31915095439769
"BIH",1994,0.192,0.072,0.068,0.092,0.157,-1.78211108182835,3.17591990797542
"BIH",1995,0.192,0.074,0.105,0.121,0.157,-1.65768969158778,2.74793511359639
"BIH",1996,0.269,0.144,0.211,0.178,0.228,-1.00246369075794,1.00493345128803
"BIH",1997,0.581,0.339,0.408,0.319,0.397,0.724634098339135,0.525094576475771
"BIH",1998,0.595,0.359,0.372,0.33,0.396,0.74060873609803,0.548501299984722
"BIH",1999,0.618,0.374,0.386,0.344,0.412,0.8819145550912,0.777773282481709
"BIH",2000,0.627,0.4,0.425,0.361,0.422,1.05589295250036,1.11490992713992
"BIH",2001,0.625,0.414,0.431,0.362,0.421,1.08570822718204,1.17876235457076
"BIH",2002,0.632,0.412,0.428,0.364,0.422,1.09440707409558,1.19772684383045
"BIH",2003,0.656,0.435,0.447,0.379,0.453,1.28758484337274,1.6578747288832
"BIH",2004,0.642,0.42,0.438,0.365,0.444,1.18122226564824,1.39528604086316
"BIH",2005,0.642,0.428,0.438,0.365,0.444,1.19423093820518,1.42618753376642
"BIH",2006,0.623,0.416,0.421,0.354,0.431,1.07072088940021,1.14644322299798
"BIH",2007,0.566,0.378,0.397,0.322,0.391,0.741808239130085,0.550279463641277
"BIH",2008,0.561,0.377,0.395,0.323,0.394,0.736509689344196,0.542446522497885
"BIH",2009,0.564,0.381,0.397,0.325,0.396,0.758754828279294,0.575708889437141
"BIH",2010,0.573,0.384,0.418,0.337,0.406,0.855247853804292,0.731448891436848
"BIH",2011,0.574,0.385,0.42,0.336,0.407,0.861470984458307,0.742132257063565
"BIH",2012,0.573,0.386,0.418,0.336,0.406,0.856429147221406,0.733470884210385
"BIH",2013,0.562,0.374,0.4,0.331,0.394,0.758023726217576,0.574599969508779
"BIH",2014,0.561,0.374,0.4,0.33,0.398,0.761577419052419,0.580000165210543
"BIH",2015,0.548,0.368,0.346,0.323,0.387,0.60798910666476,0.369650753823013
"BIH",2016,0.55,0.369,0.362,0.326,0.387,0.645388752402058,0.416526641727084
"BIH",2017,0.544,0.367,0.368,0.318,0.384,0.620686545659036,0.385251787962147
"BIH",2018,0.519,0.348,0.345,0.302,0.37,0.45433139904104,0.206417020154589
"BIH",2019,0.521,0.35,0.363,0.309,0.366,0.497752849580124,0.247757899265134
"BGR",1946,0.133,0.063,0.069,0.107,0.213,-1.75578684634304,3.08278744979125
"BGR",1947,0.127,0.051,0.05,0.098,0.233,-1.79876434260982,3.23555316024454
"BGR",1948,0.163,0.057,0.05,0.105,0.25,-1.68754914827828,2.84782212785474
"BGR",1949,0.168,0.056,0.05,0.106,0.252,-1.67567543158442,2.80788815201565
"BGR",1950,0.166,0.056,0.049,0.106,0.25,-1.68405609675207,2.83604493700781
"BGR",1951,0.165,0.055,0.03,0.102,0.25,-1.72691513242727,2.98223587460628
"BGR",1952,0.165,0.055,0.03,0.101,0.25,-1.72898600714939,2.98939261291838
"BGR",1953,0.165,0.056,0.03,0.1,0.25,-1.72943079780189,2.99093088438568
"BGR",1954,0.172,0.057,0.031,0.1,0.255,-1.70619731507663,2.91110927797471
"BGR",1955,0.172,0.057,0.031,0.099,0.255,-1.70826818979875,2.91818020827831
"BGR",1956,0.172,0.056,0.031,0.098,0.255,-1.71196514859049,2.93082466998847
"BGR",1957,0.176,0.057,0.034,0.091,0.256,-1.71181555376523,2.93031249011257
"BGR",1958,0.171,0.056,0.033,0.088,0.255,-1.73093710641105,2.99614326635066
"BGR",1959,0.171,0.056,0.033,0.087,0.255,-1.73300798113317,3.00331666267127
"BGR",1960,0.171,0.057,0.033,0.086,0.256,-1.73165496433903,2.99862891552001
"BGR",1961,0.171,0.057,0.033,0.085,0.256,-1.73372583906115,3.00580528502829
"BGR",1962,0.175,0.058,0.034,0.085,0.258,-1.72058576536466,2.96041537597551
"BGR",1963,0.176,0.058,0.034,0.084,0.259,-1.71929217041053,2.95596556723495
"BGR",1964,0.176,0.058,0.034,0.083,0.259,-1.72136304513265,2.96309073314835
"BGR",1965,0.176,0.058,0.034,0.082,0.259,-1.72343391985477,2.97022447610598
"BGR",1966,0.177,0.058,0.034,0.082,0.259,-1.72186725762516,2.96482685288158
"BGR",1967,0.176,0.057,0.034,0.082,0.258,-1.72685781137103,2.98203790069315
"BGR",1968,0.176,0.057,0.034,0.082,0.258,-1.72685781137103,2.98203790069315
"BGR",1969,0.176,0.057,0.034,0.082,0.258,-1.72685781137103,2.98203790069315
"BGR",1970,0.178,0.059,0.034,0.082,0.259,-1.71867451132593,2.95384207588142
"BGR",1971,0.177,0.059,0.034,0.099,0.258,-1.68683411072613,2.84540931710923
"BGR",1972,0.175,0.059,0.039,0.099,0.258,-1.6817088061097,2.82814450854693
"BGR",1973,0.175,0.059,0.039,0.103,0.258,-1.67342530722122,2.80035225884844
"BGR",1974,0.175,0.059,0.039,0.103,0.258,-1.67342530722122,2.80035225884844
"BGR",1975,0.177,0.059,0.039,0.103,0.259,-1.66849417531535,2.78387281306126
"BGR",1976,0.177,0.059,0.039,0.102,0.259,-1.67056505003747,2.79078758640671
"BGR",1977,0.177,0.059,0.039,0.101,0.258,-1.67443373220624,2.80372832355011
"BGR",1978,0.177,0.059,0.039,0.1,0.258,-1.67650460692836,2.81066769705201
"BGR",1979,0.177,0.059,0.039,0.098,0.258,-1.6806463563726,2.8245721751885
"BGR",1980,0.177,0.06,0.039,0.097,0.259,-1.67929333957846,2.82002612035258
"BGR",1981,0.179,0.06,0.04,0.097,0.259,-1.6745082893041,2.80397801094816
"BGR",1982,0.18,0.06,0.04,0.096,0.259,-1.67501250179661,2.80566688117495
"BGR",1983,0.18,0.06,0.04,0.095,0.259,-1.67708337651873,2.81260865179547
"BGR",1984,0.182,0.06,0.04,0.094,0.26,-1.67422311933498,2.80302305331577
"BGR",1985,0.182,0.06,0.04,0.093,0.256,-1.68348522384368,2.83412249890001
"BGR",1986,0.181,0.06,0.04,0.091,0.256,-1.68919363551753,2.85337513827295
"BGR",1987,0.181,0.06,0.04,0.09,0.255,-1.6930623176863,2.8664600115693
"BGR",1988,0.181,0.06,0.04,0.089,0.255,-1.69513319240842,2.87347654000476
"BGR",1989,0.182,0.061,0.04,0.088,0.256,-1.69221351338467,2.86358657488168
"BGR",1990,0.57,0.456,0.514,0.362,0.477,1.3056077951452,1.70461171474391
"BGR",1991,0.62,0.513,0.555,0.393,0.511,1.66967102658601,2.78780133702078
"BGR",1992,0.695,0.601,0.619,0.443,0.565,2.23660188232645,5.00238798002621
"BGR",1993,0.693,0.599,0.613,0.442,0.562,2.21284173777515,4.89666855643975
"BGR",1994,0.694,0.597,0.613,0.44,0.562,2.20701448242129,4.8709129256173
"BGR",1995,0.694,0.598,0.614,0.441,0.562,2.21236316702816,4.89455078282285
"BGR",1996,0.699,0.603,0.62,0.444,0.566,2.25164110736803,5.06988767638952
"BGR",1997,0.709,0.613,0.644,0.45,0.576,2.35361331272263,5.53949562582519
"BGR",1998,0.703,0.609,0.63,0.442,0.563,2.27464634707132,5.17401600424489
"BGR",1999,0.715,0.621,0.635,0.451,0.572,2.35603607125661,5.55090596906228
"BGR",2000,0.717,0.623,0.64,0.451,0.573,2.37247800037737,5.62865186227459
"BGR",2001,0.698,0.602,0.621,0.438,0.552,2.21250553429819,4.89518073930012
"BGR",2002,0.723,0.622,0.627,0.456,0.574,2.37093163514597,5.62131681853595
"BGR",2003,0.723,0.622,0.627,0.456,0.574,2.37093163514597,5.62131681853595
"BGR",2004,0.721,0.625,0.626,0.454,0.573,2.36508528018958,5.59362838256943
"BGR",2005,0.7,0.609,0.61,0.44,0.557,2.22198324995576,4.93720956308395
"BGR",2006,0.702,0.611,0.608,0.441,0.558,2.22893397309272,4.9681466564069
"BGR",2007,0.709,0.619,0.612,0.447,0.563,2.28093047008341,5.20264380935494
"BGR",2008,0.715,0.626,0.617,0.449,0.564,2.31591121791495,5.3634447692643
"BGR",2009,0.697,0.596,0.579,0.442,0.546,2.129306537624,4.5339463311683
"BGR",2010,0.68,0.576,0.555,0.436,0.529,1.98752220383943,3.95024451075474
"BGR",2011,0.675,0.571,0.552,0.44,0.526,1.96949337144644,3.87890414017146
"BGR",2012,0.67,0.568,0.545,0.44,0.517,1.92903946036381,3.72119323964071
"BGR",2013,0.66,0.551,0.532,0.467,0.51,1.90758593865824,3.63888411336664
"BGR",2014,0.677,0.569,0.557,0.48,0.522,2.05327691594033,4.21594609353344
"BGR",2015,0.67,0.571,0.545,0.465,0.517,1.98568958062568,3.94296311060539
"BGR",2016,0.671,0.567,0.547,0.498,0.518,2.05419203148371,4.21970490221117
"BGR",2017,0.629,0.53,0.489,0.461,0.48,1.68748796229562,2.84761562289264
"BGR",2018,0.617,0.517,0.486,0.455,0.473,1.61758384473062,2.61657749473351
"BGR",2019,0.611,0.51,0.478,0.449,0.459,1.54599292375884,2.39009412031242
"HRV",1992,0.298,0.178,0.119,0.191,0.26,-0.969251193044053,0.939447875217321
"HRV",1993,0.374,0.209,0.132,0.22,0.296,-0.653527386817988,0.427098045321148
"HRV",1994,0.382,0.213,0.135,0.225,0.301,-0.610191164413404,0.372333257128186
"HRV",1995,0.384,0.214,0.135,0.224,0.301,-0.607502630606682,0.369059446194039
"HRV",1996,0.408,0.242,0.162,0.236,0.321,-0.418969140539839,0.175535140724691
"HRV",1997,0.422,0.258,0.168,0.249,0.337,-0.30542187878673,0.0932825240416163
"HRV",1998,0.432,0.262,0.171,0.253,0.344,-0.257427591751754,0.0662689649951077
"HRV",1999,0.436,0.273,0.173,0.256,0.347,-0.218364519930958,0.0476830635646777
"HRV",2000,0.77,0.623,0.626,0.474,0.633,2.58788550254241,6.69715137426916
"HRV",2001,0.774,0.631,0.64,0.487,0.638,2.66619539405041,7.10859787925564
"HRV",2002,0.773,0.629,0.627,0.486,0.637,2.6360354459161,6.9486828721261
"HRV",2003,0.777,0.632,0.641,0.488,0.648,2.69422213981256,7.25883293865617
"HRV",2004,0.755,0.607,0.547,0.475,0.621,2.3883790699514,5.70435458178191
"HRV",2005,0.777,0.635,0.566,0.487,0.637,2.5533741992514,6.51971980140271
"HRV",2006,0.779,0.635,0.565,0.49,0.638,2.5628662295085,6.56828331035509
"HRV",2007,0.789,0.643,0.565,0.496,0.655,2.63452949928723,6.94074568261462
"HRV",2008,0.786,0.641,0.565,0.499,0.651,2.62559873883894,6.89376873739265
"HRV",2009,0.787,0.655,0.561,0.521,0.659,2.70326537824248,7.30764370520447
"HRV",2010,0.847,0.733,0.654,0.571,0.705,3.2639530489082,10.6533895054771
"HRV",2011,0.855,0.744,0.669,0.582,0.715,3.35990685514762,11.288974075268
"HRV",2012,0.855,0.745,0.671,0.598,0.714,3.39617257895479,11.5339881860444
"HRV",2013,0.833,0.714,0.653,0.616,0.676,3.25052540109852,10.5659153831867
"HRV",2014,0.832,0.71,0.653,0.616,0.674,3.23885878769715,10.4902062466431
"HRV",2015,0.818,0.702,0.64,0.599,0.657,3.11667681145994,9.7136743470921
"HRV",2016,0.764,0.652,0.547,0.541,0.608,2.58895904800428,6.70270895224325
"HRV",2017,0.735,0.623,0.571,0.52,0.577,2.43679042487926,5.93794757478326
"HRV",2018,0.735,0.619,0.556,0.524,0.592,2.44076081196197,5.95731334120927
"HRV",2019,0.742,0.623,0.551,0.522,0.583,2.42965113830804,5.90320465388155
"CUB",1946,0.432,0.316,0.395,0.279,0.171,-0.0568104148973712,0.00322742324081145
"CUB",1947,0.433,0.316,0.395,0.279,0.171,-0.0552437526677587,0.0030518722088165
"CUB",1948,0.433,0.316,0.396,0.28,0.171,-0.0515211521305073,0.00265442911685487
"CUB",1949,0.433,0.317,0.397,0.28,0.171,-0.048243342245759,0.00232742007104144
"CUB",1950,0.423,0.312,0.39,0.275,0.168,-0.0993502615464212,0.0098704744693423
"CUB",1951,0.408,0.289,0.381,0.268,0.155,-0.2129832807892,0.0453618778957314
"CUB",1952,0.254,0.194,0.296,0.195,0.095,-1.00816624656273,1.01639918070838
"CUB",1953,0.194,0.115,0.084,0.148,0.078,-1.7086863331796,2.91960898519475
"CUB",1954,0.197,0.117,0.081,0.15,0.078,-1.70154760635268,2.89526425668454
"CUB",1955,0.272,0.139,0.1,0.191,0.097,-1.3978270940195,1.953920584775
"CUB",1956,0.283,0.142,0.103,0.195,0.1,-1.3570834586111,1.84167551363587
"CUB",1957,0.28,0.141,0.084,0.193,0.099,-1.40073187674793,1.96204979053777
"CUB",1958,0.28,0.141,0.084,0.193,0.099,-1.40073187674793,1.96204979053777
"CUB",1959,0.15,0.063,0.147,0.121,0.233,-1.53537057981686,2.35736281736716
"CUB",1960,0.089,0.03,0.082,0.038,0.222,-1.98361841195319,3.93474200423971
"CUB",1961,0.07,0.026,0.05,0.036,0.217,-2.08587534335595,4.35087594802029
"CUB",1962,0.069,0.024,0.037,0.036,0.217,-2.11216660932149,4.46124778553266
"CUB",1963,0.069,0.025,0.037,0.036,0.217,-2.11054052525188,4.45438130873047
"CUB",1964,0.069,0.025,0.037,0.036,0.217,-2.11054052525188,4.45438130873047
"CUB",1965,0.069,0.024,0.037,0.042,0.217,-2.09974136098877,4.40891378304697
"CUB",1966,0.069,0.024,0.037,0.042,0.217,-2.09974136098877,4.40891378304697
"CUB",1967,0.069,0.024,0.037,0.042,0.217,-2.09974136098877,4.40891378304697
"CUB",1968,0.069,0.023,0.037,0.042,0.217,-2.10136744505839,4.41574513915122
"CUB",1969,0.069,0.024,0.037,0.042,0.217,-2.09974136098877,4.40891378304697
"CUB",1970,0.069,0.025,0.037,0.042,0.217,-2.09811527691915,4.40208771524154
"CUB",1971,0.069,0.025,0.037,0.05,0.217,-2.08154827914219,4.3328432383998
"CUB",1972,0.069,0.025,0.037,0.05,0.217,-2.08154827914219,4.3328432383998
"CUB",1973,0.069,0.025,0.037,0.05,0.217,-2.08154827914219,4.3328432383998
"CUB",1974,0.069,0.025,0.037,0.05,0.217,-2.08154827914219,4.3328432383998
"CUB",1975,0.069,0.025,0.037,0.05,0.217,-2.08154827914219,4.3328432383998
"CUB",1976,0.069,0.028,0.066,0.075,0.217,-1.97699811024153,3.90852152789857
"CUB",1977,0.069,0.035,0.066,0.075,0.217,-1.9656155217542,3.86364437936105
"CUB",1978,0.069,0.035,0.066,0.075,0.217,-1.9656155217542,3.86364437936105
"CUB",1979,0.069,0.036,0.066,0.075,0.225,-1.94960697811144,3.8009673691008
"CUB",1980,0.071,0.033,0.066,0.075,0.226,-1.94955409841442,3.80076118264446
"CUB",1981,0.071,0.033,0.066,0.074,0.226,-1.95162497313654,3.8088400357702
"CUB",1982,0.071,0.033,0.066,0.073,0.226,-1.95369584785866,3.81692746594017
"CUB",1983,0.071,0.033,0.066,0.072,0.226,-1.95576672258078,3.82502347315437
"CUB",1984,0.071,0.033,0.066,0.071,0.226,-1.9578375973029,3.8331280574128
"CUB",1985,0.071,0.033,0.066,0.07,0.226,-1.95990847202502,3.84124121871546
"CUB",1986,0.071,0.034,0.066,0.069,0.226,-1.96035326267753,3.84298491449042
"CUB",1987,0.071,0.034,0.065,0.068,0.226,-1.96407586321478,3.85759399646287
"CUB",1988,0.072,0.034,0.065,0.067,0.226,-1.96458007570729,3.85957487386604
"CUB",1989,0.072,0.034,0.065,0.066,0.226,-1.96665095042941,3.86771596082489
"CUB",1990,0.072,0.034,0.053,0.065,0.226,-1.9885425349331,3.95430141323815
"CUB",1991,0.072,0.034,0.053,0.064,0.226,-1.99061340965522,3.96254174669917
"CUB",1992,0.072,0.035,0.053,0.063,0.226,-1.99105820030772,3.96431275701262
"CUB",1993,0.103,0.039,0.057,0.067,0.231,-1.91210789552904,3.65615660414449
"CUB",1994,0.108,0.039,0.058,0.066,0.232,-1.90289592584132,3.62101290458351
"CUB",1995,0.108,0.039,0.058,0.065,0.231,-1.90676460801009,3.63575127035986
"CUB",1996,0.108,0.04,0.058,0.065,0.231,-1.90513852394047,3.62955279540207
"CUB",1997,0.108,0.041,0.058,0.065,0.231,-1.90351243987085,3.62335960874309
"CUB",1998,0.113,0.042,0.058,0.066,0.232,-1.89018436248441,3.57279692418059
"CUB",1999,0.114,0.041,0.058,0.066,0.233,-1.88844597687777,3.56622820758583
"CUB",2000,0.114,0.041,0.058,0.066,0.233,-1.88844597687777,3.56622820758583
