"iso3c","year","oil","exporter"
"MMR",1987,0,0
"MMR",1988,0,0
"MMR",1989,0,0
"MMR",1990,0,0
"MMR",1991,0,0
"MMR",1992,0,0
"MMR",1993,0,0
"MMR",1994,0,0
"MMR",1995,0,0
"MMR",1996,0,0
"MMR",1997,0,0
"MMR",1998,0.122,0
"MMR",1999,0.422,0
"MMR",2000,1.78065245901639,0
"MMR",2001,3.20231095890411,0
"MMR",2002,2.37600082191781,0
"MMR",2003,0.601646301369863,0
"MMR",2004,0,0
"MMR",2005,6.3269901369863,0
"MMR",2006,2.15428191780822,0
"MMR",2007,2.91119178082192,0
"MMR",2008,0.793551639344262,0
"MMR",2009,0.853949589041096,0
"MMR",2010,0,0
"MMR",2011,0,0
"MMR",2012,2.70968852459016,0
"MMR",2013,2.77533616438356,0
"MMR",2014,2.81415205479452,0
"MMR",2015,1.82434684931507,0
"MMR",2016,2.702,0
"MNE",1980,0,0
"MNE",1981,0,0
"MNE",1982,0,0
"MNE",1983,0,0
"MNE",1984,0,0
"MNE",1985,0,0
"MNE",1986,0,0
"MNE",1987,0,0
"MNE",1988,0,0
"MNE",1989,0,0
"MNE",1990,0,0
"MNE",1991,0,0
"MNE",1992,0,0
"MNE",1993,0,0
"MNE",1994,0,0
"MNE",1995,0,0
"MNE",1996,0,0
"MNE",1997,0,0
"MNE",1998,0,0
"MNE",1999,0,0
"MNE",2000,0,0
"MNE",2001,0,0
"MNE",2002,0,0
"MNE",2003,0,0
"MNE",2004,0,0
"MNE",2005,0,0
"MNE",2006,0,0
"MNE",2007,0,0
"MNE",2008,0,0
"MNE",2009,0,0
"MNE",2010,0,0
"MNE",2011,0,0
"MNE",2012,0,0
"MNE",2013,0,0
"MNE",2014,0,0
"MNE",2015,0,0
"MNE",2016,0,0
"MNG",1980,0,0
"MNG",1981,0,0
"MNG",1982,0,0
"MNG",1983,0,0
"MNG",1984,0,0
"MNG",1985,0,0
"MNG",1986,0,0
"MNG",1987,0,0
"MNG",1988,0,0
"MNG",1989,0,0
"MNG",1990,0,0
"MNG",1991,0,0
"MNG",1992,0,0
"MNG",1993,0,0
"MNG",1994,0,0
"MNG",1995,0,0
"MNG",1996,0,0
"MNG",1997,0,0
"MNG",1998,0,0
"MNG",1999,0.2,0
"MNG",2000,0.18,0
"MNG",2001,0.2,0
"MNG",2002,0.38,0
"MNG",2003,0.5,0
"MNG",2004,0.6,0
"MNG",2005,0.54,0
"MNG",2006,0.92,0
"MNG",2007,2.22,0
"MNG",2008,2.9,0
"MNG",2009,5.32,0
"MNG",2010,5.68,0
"MNG",2011,7,0
"MNG",2012,9.78,0
"MNG",2013,14.36,0
"MNG",2014,18.86,0
"MNG",2015,22.28,0
"MNG",2016,21.74,0
"MOZ",1980,0,0
"MOZ",1981,0,0
"MOZ",1982,0,0
"MOZ",1983,0,0
"MOZ",1984,0,0
"MOZ",1985,0,0
"MOZ",1986,0,0
"MOZ",1987,0,0
"MOZ",1988,0,0
"MOZ",1989,0,0
"MOZ",1990,0,0
"MOZ",1991,0,0
"MOZ",1992,0,0
"MOZ",1993,0,0
"MOZ",1994,0,0
"MOZ",1995,0,0
"MOZ",1996,0,0
"MOZ",1997,0,0
"MOZ",1998,0,0
"MOZ",1999,0,0
"MOZ",2000,0,0
"MOZ",2001,0,0
"MOZ",2002,0,0
"MOZ",2003,0,0
"MOZ",2004,0.26,0
"MOZ",2005,0.42,0
"MOZ",2006,0.5,0
"MOZ",2007,0.5,0
"MOZ",2008,0.56,0
"MOZ",2009,0.54,0
"MOZ",2010,0.6,0
"MOZ",2011,0.62,0
"MOZ",2012,0.7,0
"MOZ",2013,0.98,0
"MOZ",2014,1.18,0
"MOZ",2015,0,0
"MOZ",2016,0.461,0
"MRT",1980,0,0
"MRT",1981,0,0
"MRT",1982,0,0
"MRT",1983,0,0
"MRT",1984,0,0
"MRT",1985,0,0
"MRT",1986,0,0
"MRT",1987,0,0
"MRT",1988,0,0
"MRT",1989,0,0
"MRT",1990,0,0
"MRT",1991,0,0
"MRT",1992,0,0
"MRT",1993,0,0
"MRT",1994,0,0
"MRT",1995,0,0
"MRT",1996,0,0
"MRT",1997,0,0
"MRT",1998,0,0
"MRT",1999,0,0
"MRT",2000,0,0
"MRT",2001,0,0
"MRT",2002,0,0
"MRT",2003,0,0
"MRT",2004,0,0
"MRT",2005,0,0
"MRT",2006,24.606,0
"MRT",2007,13.648,0
"MRT",2008,13.48,0
"MRT",2009,11.329,0
"MRT",2010,9.921,0
"MRT",2011,5.58,0
"MRT",2012,7.088,0
"MRT",2013,6.742,0
"MRT",2014,5.96,0
"MRT",2015,5.308,0
"MRT",2016,6.251,0
"MSR",1980,0,0
"MSR",1981,0,0
"MSR",1982,0,0
"MSR",1983,0,0
"MSR",1984,0,0
"MSR",1985,0,0
"MSR",1986,0,0
"MSR",1987,0,0
"MSR",1988,0,0
"MSR",1989,0,0
"MSR",1990,0,0
"MSR",1991,0,0
"MSR",1992,0,0
"MSR",1993,0,0
"MSR",1994,0,0
"MSR",1995,0,0
"MSR",1996,0,0
"MSR",1997,0,0
"MSR",1998,0,0
"MSR",1999,0,0
"MSR",2000,0,0
"MSR",2001,0,0
"MSR",2002,0,0
"MSR",2003,0,0
"MSR",2004,0,0
"MSR",2005,0,0
"MSR",2006,0,0
"MSR",2007,0,0
"MSR",2008,0,0
"MSR",2009,0,0
"MSR",2010,0,0
"MSR",2011,0,0
"MSR",2012,0,0
"MSR",2013,0,0
"MSR",2014,0,0
"MSR",2015,0,0
"MSR",2016,0,0
"MUS",1980,0,0
"MUS",1981,0,0
"MUS",1982,0,0
"MUS",1983,0,0
"MUS",1984,0,0
"MUS",1985,0,0
"MUS",1986,0,0
"MUS",1987,0,0
"MUS",1988,0,0
"MUS",1989,0,0
"MUS",1990,0,0
"MUS",1991,0,0
"MUS",1992,0,0
"MUS",1993,0,0
"MUS",1994,0,0
"MUS",1995,0,0
"MUS",1996,0,0
"MUS",1997,0,0
"MUS",1998,0,0
"MUS",1999,0,0
"MUS",2000,0,0
"MUS",2001,0,0
"MUS",2002,0,0
"MUS",2003,0,0
"MUS",2004,0,0
"MUS",2005,0,0
"MUS",2006,0,0
"MUS",2007,0,0
"MUS",2008,0,0
"MUS",2009,0,0
"MUS",2010,0,0
"MUS",2011,0,0
"MUS",2012,0,0
"MUS",2013,0,0
"MUS",2014,0,0
"MUS",2015,0,0
"MUS",2016,0,0
"MWI",1980,0,0
"MWI",1981,0,0
"MWI",1982,0,0
"MWI",1983,0,0
"MWI",1984,0,0
"MWI",1985,0,0
"MWI",1986,0,0
"MWI",1987,0,0
"MWI",1988,0,0
"MWI",1989,0,0
"MWI",1990,0,0
"MWI",1991,0,0
"MWI",1992,0,0
"MWI",1993,0,0
"MWI",1994,0,0
"MWI",1995,0,0
"MWI",1996,0,0
"MWI",1997,0,0
"MWI",1998,0,0
"MWI",1999,0,0
"MWI",2000,0,0
"MWI",2001,0,0
"MWI",2002,0,0
"MWI",2003,0,0
"MWI",2004,0,0
"MWI",2005,0,0
"MWI",2006,0,0
"MWI",2007,0,0
"MWI",2008,0,0
"MWI",2009,0,0
"MWI",2010,0,0
"MWI",2011,0,0
"MWI",2012,0,0
"MWI",2013,0,0
"MWI",2014,0,0
"MWI",2015,0,0
"MWI",2016,0,0
"MYS",1980,239.991,0
"MYS",1981,214.278,0
"MYS",1982,252.965,0
"MYS",1983,300.481,0
"MYS",1984,356.8,0
"MYS",1985,362.3,0
"MYS",1986,382.216,0
"MYS",1987,380.865,0
"MYS",1988,415.423,0
"MYS",1989,446.383,0
"MYS",1990,445.721,0
"MYS",1991,468.823,0
"MYS",1992,458.248,0
"MYS",1993,434.784,0
"MYS",1994,390.879,0
"MYS",1995,389.594,0
"MYS",1996,367.553,0
"MYS",1997,351.859,0
"MYS",1998,388.749,0
"MYS",1999,388.065,0
"MYS",2000,350.541,0
"MYS",2001,375.773,0
"MYS",2002,377.483,0
"MYS",2003,397.641,0
"MYS",2004,380.418,0
"MYS",2005,376.481,0
"MYS",2006,352.586,0
"MYS",2007,338.086,0
"MYS",2008,310.684,0
"MYS",2009,344.128,0
"MYS",2010,347.911,0
"MYS",2011,243.636,0
"MYS",2012,247.038,0
"MYS",2013,229.949,0
"MYS",2014,248.728,0
"MYS",2015,333.698,0
"MYS",2016,390,0
"NAM",1980,0,0
"NAM",1981,0,0
"NAM",1982,0,0
"NAM",1983,0,0
"NAM",1984,0,0
"NAM",1985,0,0
"NAM",1986,0,0
"NAM",1987,0,0
"NAM",1988,0,0
"NAM",1989,0,0
"NAM",1990,0,0
"NAM",1991,0,0
"NAM",1992,0,0
"NAM",1993,0,0
"NAM",1994,0,0
"NAM",1995,0,0
"NAM",1996,0,0
"NAM",1997,0,0
"NAM",1998,0,0
"NAM",1999,0,0
"NAM",2000,0,0
"NAM",2001,0,0
"NAM",2002,0.001,0
"NAM",2003,0,0
"NAM",2004,0.001,0
"NAM",2005,0.001,0
"NAM",2006,0.002,0
"NAM",2007,0.003,0
"NAM",2008,0.007,0
"NAM",2009,0.006,0
"NAM",2010,0.01,0
"NAM",2011,0.032,0
"NAM",2012,0.038,0
"NAM",2013,0.002,0
"NAM",2014,0.001,0
"NAM",2015,0,0
"NAM",2016,0.001,0
"NER",1980,0,0
"NER",1981,0,0
"NER",1982,0,0
"NER",1983,0,0
"NER",1984,0,0
"NER",1985,0,0
"NER",1986,0,0
"NER",1987,0,0
"NER",1988,0,0
"NER",1989,0,0
"NER",1990,0,0
"NER",1991,0,0
"NER",1992,0,0
"NER",1993,0,0
"NER",1994,0,0
"NER",1995,2.173,0
"NER",1996,5.841,0
"NER",1997,18.028,0
"NER",1998,14.862,0
"NER",1999,19.746,0
"NER",2000,22.915,0
"NER",2001,7.693,0
"NER",2002,3.184,0
"NER",2003,3.098,0
"NER",2004,3.011,0
"NER",2005,0.645,0
"NER",2006,4.184,0
"NER",2007,2.51,0
"NER",2008,0.836,0
"NER",2009,0,0
"NER",2010,0,0
"NER",2011,0,0
"NER",2012,1.007,0
"NER",2013,0,0
"NER",2014,0,0
"NER",2015,0,0
"NER",2016,0,0
"NGA",1980,1938.087,1
"NGA",1981,1255.521,1
"NGA",1982,1059.912,1
"NGA",1983,1003.294,1
"NGA",1984,1155.267,1
"NGA",1985,1331.052,1
"NGA",1986,1270.294,1
"NGA",1987,1106.864,1
"NGA",1988,1183.846,1
"NGA",1989,1515.09,1
"NGA",1990,1523.434,1
"NGA",1991,1583.225,1
"NGA",1992,1632.053,1
"NGA",1993,1649.263,1
"NGA",1994,1632.858,1
"NGA",1995,1670.488,1
"NGA",1996,1907.318,1
"NGA",1997,2055.119,1
"NGA",1998,1886.3,1
"NGA",1999,1844.505,1
"NGA",2000,2086.055,1
"NGA",2001,2069.603,1
"NGA",2002,1797.339,1
"NGA",2003,2158.539,1
"NGA",2004,2368.81,1
"NGA",2005,2299.661,1
"NGA",2006,2211.852,1
"NGA",2007,2152.1,1
"NGA",2008,1961.286,1
"NGA",2009,2071.456,1
"NGA",2010,2321.521,1
"NGA",2011,2222.301,1
"NGA",2012,2287.508,1
"NGA",2013,2027.859,1
"NGA",2014,2120.096,1
"NGA",2015,2114.219,1
"NGA",2016,1654.739,1
"NIC",1980,0,0
"NIC",1981,0,0
"NIC",1982,0,0
"NIC",1983,0,0
"NIC",1984,0,0
"NIC",1985,0,0
"NIC",1986,0,0
"NIC",1987,0,0
"NIC",1988,0,0
"NIC",1989,0,0
"NIC",1990,0,0
"NIC",1991,0,0
"NIC",1992,0,0
"NIC",1993,0,0
"NIC",1994,0,0
"NIC",1995,0,0
"NIC",1996,0,0
"NIC",1997,0,0
"NIC",1998,0,0
"NIC",1999,0,0
"NIC",2000,0,0
"NIC",2001,0,0
"NIC",2002,0,0
"NIC",2003,0,0
"NIC",2004,0,0
"NIC",2005,0,0
"NIC",2006,0,0
"NIC",2007,0,0
"NIC",2008,0,0
"NIC",2009,0,0
"NIC",2010,0,0
"NIC",2011,0,0
"NIC",2012,0,0
"NIC",2013,0,0
"NIC",2014,0,0
"NIC",2015,0,0
"NIC",2016,0,0
"NLD",1980,0,0
"NLD",1981,0,0
"NLD",1982,0,0
"NLD",1983,2.039,0
"NLD",1984,8.115,0
"NLD",1985,29.076,0
"NLD",1986,25.341,0
"NLD",1987,18.475,0
"NLD",1988,17.821,0
"NLD",1989,20.555,0
"NLD",1990,27.562,0
"NLD",1991,23.786,0
"NLD",1992,19.673,0
"NLD",1993,16.658,0
"NLD",1994,30.126,0
"NLD",1995,31.822,0
"NLD",1996,24.426,0
"NLD",1997,15.103,0
"NLD",1998,7.976,0
"NLD",1999,8.258,0
"NLD",2000,6.504,0
"NLD",2001,8.319,0
"NLD",2002,18.516,0
"NLD",2003,25.987,0
"NLD",2004,23.238,0
"NLD",2005,20.293,0
"NLD",2006,13.145,0
"NLD",2007,17.688,0
"NLD",2008,18.908,0
"NLD",2009,13.508,0
"NLD",2010,11.55,0
"NLD",2011,7.632,0
"NLD",2012,10.189,0
"NLD",2013,10.984,0
"NLD",2014,12.398,0
"NLD",2015,5.896,0
"NLD",2016,6.585,0
"NOR",1980,400.719,0
"NOR",1981,370.075,0
"NOR",1982,375.204,0
"NOR",1983,484.34,0
"NOR",1984,578.102,0
"NOR",1985,623.441,0
"NOR",1986,697.141,0
"NOR",1987,822.351,0
"NOR",1988,941.165,0
"NOR",1989,1284.5,1
"NOR",1990,1344.813,1
"NOR",1991,1630.89,1
"NOR",1992,1841.735,1
"NOR",1993,1991.737,1
"NOR",1994,2259.824,1
"NOR",1995,2478.521,1
"NOR",1996,2795.667,1
"NOR",1997,2833.331,1
"NOR",1998,2713.755,1
"NOR",1999,2696.007,1
"NOR",2000,2894.92,1
"NOR",2001,2978.651,1
"NOR",2002,2821.721,1
"NOR",2003,2681.004,1
"NOR",2004,2504.652,1
"NOR",2005,2257.865,1
"NOR",2006,2019.885,1
"NOR",2007,1989.113,1
"NOR",2008,1838.453,1
"NOR",2009,1775.746,1
"NOR",2010,1599.956,1
"NOR",2011,1454.717,1
"NOR",2012,1314.035,1
"NOR",2013,1225.681,1
"NOR",2014,1293.728,1
"NOR",2015,1311.698,1
"NOR",2016,1394.501,1
"NPL",1980,0,0
"NPL",1981,0,0
"NPL",1982,0,0
"NPL",1983,0,0
"NPL",1984,0,0
"NPL",1985,0,0
"NPL",1986,0,0
"NPL",1987,0,0
"NPL",1988,0,0
"NPL",1989,0,0
"NPL",1990,0,0
"NPL",1991,0,0
"NPL",1992,0,0
"NPL",1993,0,0
"NPL",1994,0,0
"NPL",1995,0,0
"NPL",1996,0,0
"NPL",1997,0,0
"NPL",1998,0,0
"NPL",1999,0,0
"NPL",2000,0,0
"NPL",2001,0,0
"NPL",2002,0,0
"NPL",2003,0,0
"NPL",2004,0,0
"NPL",2005,0,0
"NPL",2006,0,0
"NPL",2007,0,0
"NPL",2008,0,0
"NPL",2009,0,0
"NPL",2010,0,0
"NPL",2011,0,0
"NPL",2012,0,0
"NPL",2013,0,0
"NPL",2014,0,0
"NPL",2015,0,0
"NPL",2016,0,0
"NRU",1980,0,0
"NRU",1981,0,0
"NRU",1982,0,0
"NRU",1983,0,0
"NRU",1984,0,0
"NRU",1985,0,0
"NRU",1986,0,0
"NRU",1987,0,0
"NRU",1988,0,0
"NRU",1989,0,0
"NRU",1990,0,0
"NRU",1991,0,0
"NRU",1992,0,0
"NRU",1993,0,0
"NRU",1994,0,0
"NRU",1995,0,0
"NRU",1996,0,0
"NRU",1997,0,0
"NRU",1998,0,0
"NRU",1999,0,0
"NRU",2000,0,0
"NRU",2001,0,0
"NRU",2002,0,0
"NRU",2003,0,0
"NRU",2004,0,0
"NRU",2005,0,0
"NRU",2006,0,0
"NRU",2007,0,0
"NRU",2008,0,0
"NRU",2009,0,0
"NRU",2010,0,0
"NRU",2011,0,0
"NRU",2012,0,0
"NRU",2013,0,0
"NRU",2014,0,0
"NRU",2015,0,0
"NRU",2016,0,0
"NZL",1980,0,0
"NZL",1981,0,0
"NZL",1982,0,0
"NZL",1983,0,0
"NZL",1984,0,0
"NZL",1985,6.118,0
"NZL",1986,3.695,0
"NZL",1987,2.019,0
"NZL",1988,6.363,0
"NZL",1989,8.783,0
"NZL",1990,17.769,0
"NZL",1991,19.889,0
"NZL",1992,17.861,0
"NZL",1993,21.1,0
"NZL",1994,22.716,0
"NZL",1995,19.303,0
"NZL",1996,24.667,0
"NZL",1997,33.801,0
"NZL",1998,31.075,0
"NZL",1999,28.45,0
"NZL",2000,24.506,0
"NZL",2001,25.603,0
"NZL",2002,22.07,0
"NZL",2003,18.132,0
"NZL",2004,14.539,0
"NZL",2005,12.559,0
"NZL",2006,13.629,0
"NZL",2007,32.468,0
"NZL",2008,51.207,0
"NZL",2009,45.936,0
"NZL",2010,47.289,0
"NZL",2011,41.11,0
"NZL",2012,35.501,0
"NZL",2013,29.561,0
"NZL",2014,33.902,0
"NZL",2015,34.75,0
"NZL",2016,31.474,0
"OMN",1980,286.9,0
"OMN",1981,328.765,0
"OMN",1982,334.7,0
"OMN",1983,362.9,0
"OMN",1984,379.7,0
"OMN",1985,463.5,0
"OMN",1986,513.557,0
"OMN",1987,539.916,0
"OMN",1988,570.5,0
"OMN",1989,591.78,0
"OMN",1990,626.424,0
"OMN",1991,641.506,0
"OMN",1992,687.478,0
"OMN",1993,729.847,0
"OMN",1994,740.872,0
"OMN",1995,781.129,0
"OMN",1996,812.225,0
"OMN",1997,837.679,0
"OMN",1998,827.002,0
"OMN",1999,846.05,0
"OMN",2000,890.499,0
"OMN",2001,870.597,0
"OMN",2002,838.859,0
"OMN",2003,763.028,0
"OMN",2004,720.914,0
"OMN",2005,724.133,0
"OMN",2006,655.547,0
"OMN",2007,608.209,0
"OMN",2008,598.152,0
"OMN",2009,663.155,0
"OMN",2010,730.57,0
"OMN",2011,742.084,0
"OMN",2012,768.417,0
"OMN",2013,838.167,0
"OMN",2014,804.25,0
"OMN",2015,832.015,0
"OMN",2016,887.5,0
"PAK",1980,0,0
"PAK",1981,0,0
"PAK",1982,0,0
"PAK",1983,0,0
"PAK",1984,0,0
"PAK",1985,0,0
"PAK",1986,0,0
"PAK",1987,0,0
"PAK",1988,0,0
"PAK",1989,2.882,0
"PAK",1990,5.462,0
"PAK",1991,6.848,0
"PAK",1992,7.39,0
"PAK",1993,8.937,0
"PAK",1994,5.844,0
"PAK",1995,6.165,0
"PAK",1996,5.788,0
"PAK",1997,4.64,0
"PAK",1998,4.559,0
"PAK",1999,8.716,0
"PAK",2000,7.13,0
"PAK",2001,8.696,0
"PAK",2002,4.82,0
"PAK",2003,2.209,0
"PAK",2004,0.821,0
"PAK",2005,0,0
"PAK",2006,0,0
"PAK",2007,0,0
"PAK",2008,0,0
"PAK",2009,0,0
"PAK",2010,0,0
"PAK",2011,0,0
"PAK",2012,0,0
"PAK",2013,1.346,0
"PAK",2014,9.519,0
"PAK",2015,6.185,0
"PAK",2016,4.896,0
"PAN",1980,0,0
"PAN",1981,0,0
"PAN",1982,0,0
"PAN",1983,0,0
"PAN",1984,0,0
"PAN",1985,0,0
"PAN",1986,0,0
"PAN",1987,0,0
"PAN",1988,0,0
"PAN",1989,0,0
"PAN",1990,0,0
"PAN",1991,0,0
"PAN",1992,0,0
"PAN",1993,0,0
"PAN",1994,0,0
"PAN",1995,0,0
"PAN",1996,0,0
"PAN",1997,0,0
"PAN",1998,0,0
"PAN",1999,0,0
"PAN",2000,0,0
"PAN",2001,0,0
"PAN",2002,0,0
"PAN",2003,0,0
"PAN",2004,0,0
"PAN",2005,0,0
"PAN",2006,0,0
"PAN",2007,0,0
"PAN",2008,0,0
"PAN",2009,0,0
"PAN",2010,0,0
"PAN",2011,0,0
"PAN",2012,0,0
"PAN",2013,0,0
"PAN",2014,0,0
"PAN",2015,0,0
"PAN",2016,0,0
"PER",1980,47.343,0
"PER",1981,42.146,0
"PER",1982,42.166,0
"PER",1983,22.961,0
"PER",1984,20.301,0
"PER",1985,25.62,0
"PER",1986,13.297,0
"PER",1987,3.106,0
"PER",1988,5.075,0
"PER",1989,0.995,0
"PER",1990,2.984,0
"PER",1991,1.035,0
"PER",1992,0.853,0
"PER",1993,0,0
"PER",1994,0,0
"PER",1995,28.117,0
"PER",1996,37.355,0
"PER",1997,45.617,0
"PER",1998,42.998,0
"PER",1999,29.132,0
"PER",2000,13.663,0
"PER",2001,18.779,0
"PER",2002,21.519,0
"PER",2003,29.011,0
"PER",2004,16.728,0
"PER",2005,12.952,0
"PER",2006,23.956,0
"PER",2007,27.508,0
"PER",2008,18.129,0
"PER",2009,19.164,0
"PER",2010,19.002,0
"PER",2011,16.343,0
"PER",2012,15.673,0
"PER",2013,14.739,0
"PER",2014,15.571,0
"PER",2015,7.999,0
"PER",2016,3.471,0
"PHL",1980,0,0
"PHL",1981,0,0
"PHL",1982,0,0
"PHL",1983,0,0
"PHL",1984,0,0
"PHL",1985,0,0
"PHL",1986,0,0
"PHL",1987,0,0
"PHL",1988,0,0
"PHL",1989,0,0
"PHL",1990,0,0
"PHL",1991,0,0
"PHL",1992,6.502,0
"PHL",1993,5.694,0
"PHL",1994,3.635,0
"PHL",1995,1.898,0
"PHL",1996,0.014,0
"PHL",1997,0.136,0
"PHL",1998,0.257,0
"PHL",1999,0.129,0
"PHL",2000,0.488,0
"PHL",2001,0.848,0
"PHL",2002,9.187,0
"PHL",2003,13.428,0
"PHL",2004,12.176,0
"PHL",2005,15.406,0
"PHL",2006,14.154,0
"PHL",2007,15.891,0
"PHL",2008,16.739,0
"PHL",2009,20.192,0
"PHL",2010,18.799,0
"PHL",2011,18.758,0
"PHL",2012,15.124,0
"PHL",2013,13.872,0
"PHL",2014,17.668,0
"PHL",2015,15.588,0
"PHL",2016,14.774,0
"PNG",1980,0,0
"PNG",1981,0,0
"PNG",1982,0,0
"PNG",1983,0,0
"PNG",1984,0,0
"PNG",1985,0,0
"PNG",1986,0,0
"PNG",1987,0,0
"PNG",1988,0,0
"PNG",1989,0,0
"PNG",1990,0,0
"PNG",1991,0,0
"PNG",1992,0,0
"PNG",1993,0,0
"PNG",1994,0,0
"PNG",1995,0,0
"PNG",1996,0,0
"PNG",1997,0,0
"PNG",1998,0,0
"PNG",1999,0,0
"PNG",2000,0,0
"PNG",2001,0,0
"PNG",2002,0,0
"PNG",2003,0,0
"PNG",2004,0,0
"PNG",2005,0,0
"PNG",2006,0,0
"PNG",2007,0,0
"PNG",2008,0,0
"PNG",2009,0,0
"PNG",2010,0,0
"PNG",2011,0,0
"PNG",2012,0,0
"PNG",2013,0,0
"PNG",2014,0,0
"PNG",2015,0,0
"PNG",2016,0,0
"POL",1980,0,0
"POL",1981,0,0
"POL",1982,0,0
"POL",1983,0,0
"POL",1984,0,0
"POL",1985,0,0
"POL",1986,0,0
"POL",1987,0,0
"POL",1988,0,0
"POL",1989,0,0
"POL",1990,0,0
"POL",1991,0,0
"POL",1992,0,0
"POL",1993,0,0
"POL",1994,0,0
"POL",1995,0,0
"POL",1996,0.02,0
"POL",1997,0,0
"POL",1998,0,0
"POL",1999,0,0
"POL",2000,2.598,0
"POL",2001,8.884,0
"POL",2002,10.035,0
"POL",2003,3.251,0
"POL",2004,2.779,0
"POL",2005,4.361,0
"POL",2006,5.694,0
"POL",2007,5.815,0
"POL",2008,4.974,0
"POL",2009,4.563,0
"POL",2010,4.26,0
"POL",2011,5.896,0
"POL",2012,4.249,0
"POL",2013,8.137,0
"POL",2014,8.481,0
"POL",2015,5.129,0
"POL",2016,4.49,0
"PRK",1980,0,0
"PRK",1981,0,0
"PRK",1982,0,0
"PRK",1983,0,0
"PRK",1984,0,0
"PRK",1985,0,0
"PRK",1986,0,0
"PRK",1987,0,0
"PRK",1988,0,0
"PRK",1989,0,0
"PRK",1990,0,0
"PRK",1991,0,0
"PRK",1992,0,0
"PRK",1993,0,0
"PRK",1994,0,0
"PRK",1995,0,0
"PRK",1996,0,0
"PRK",1997,0,0
"PRK",1998,0,0
"PRK",1999,0,0
"PRK",2000,0,0
"PRK",2001,0,0
"PRK",2002,0,0
"PRK",2003,0,0
"PRK",2004,0,0
"PRK",2005,0,0
"PRK",2006,0,0
"PRK",2007,0,0
"PRK",2008,0,0
"PRK",2009,0,0
"PRK",2010,0,0
"PRK",2011,0,0
"PRK",2012,0,0
"PRK",2013,0,0
"PRK",2014,0,0
"PRK",2015,0,0
"PRK",2016,0,0
"PRT",1980,0,0
"PRT",1981,0,0
"PRT",1982,0,0
"PRT",1983,0,0
"PRT",1984,0,0
"PRT",1985,0,0
"PRT",1986,0,0
"PRT",1987,0,0
"PRT",1988,0,0
"PRT",1989,0,0
"PRT",1990,0,0
"PRT",1991,0,0
"PRT",1992,0,0
"PRT",1993,0,0
"PRT",1994,0,0
"PRT",1995,0,0
"PRT",1996,0,0
"PRT",1997,0,0
"PRT",1998,0,0
"PRT",1999,0,0
"PRT",2000,0,0
"PRT",2001,0,0
"PRT",2002,0,0
"PRT",2003,0,0
"PRT",2004,0,0
"PRT",2005,0,0
"PRT",2006,0,0
"PRT",2007,0,0
"PRT",2008,0,0
"PRT",2009,0,0
"PRT",2010,0,0
"PRT",2011,0,0
"PRT",2012,0,0
"PRT",2013,0,0
"PRT",2014,0,0
"PRT",2015,0,0
"PRT",2016,0,0
"PRY",1980,0,0
"PRY",1981,0,0
"PRY",1982,0,0
"PRY",1983,0,0
"PRY",1984,0,0
"PRY",1985,0,0
"PRY",1986,0,0
"PRY",1987,0,0
"PRY",1988,0,0
"PRY",1989,0,0
"PRY",1990,0,0
"PRY",1991,0,0
"PRY",1992,0,0
"PRY",1993,0,0
"PRY",1994,0,0
"PRY",1995,0,0
"PRY",1996,0,0
"PRY",1997,0,0
"PRY",1998,0,0
"PRY",1999,0,0
"PRY",2000,0,0
"PRY",2001,0,0
"PRY",2002,0,0
"PRY",2003,0,0
"PRY",2004,0,0
"PRY",2005,0,0
"PRY",2006,0,0
"PRY",2007,0,0
"PRY",2008,0,0
"PRY",2009,0,0
"PRY",2010,0,0
"PRY",2011,0,0
"PRY",2012,0,0
"PRY",2013,0,0
"PRY",2014,0,0
"PRY",2015,0,0
"PRY",2016,0,0
"QAT",1980,465.473,0
"QAT",1981,389.627,0
"QAT",1982,321.613,0
"QAT",1983,272.788,0
"QAT",1984,339.511,0
"QAT",1985,278.832,0
"QAT",1986,304.12,0
"QAT",1987,233.997,0
"QAT",1988,257.853,0
"QAT",1989,332.336,0
"QAT",1990,339.389,0
"QAT",1991,331.623,0
"QAT",1992,357.686,0
"QAT",1993,338.028,0
"QAT",1994,320.164,0
"QAT",1995,324.471,0
"QAT",1996,357.278,0
"QAT",1997,431.923,0
"QAT",1998,557.744,0
"QAT",1999,566.214,0
"QAT",2000,605.519,0
"QAT",2001,608.893,0
"QAT",2002,562.184,0
"QAT",2003,582.92,0
"QAT",2004,692.515,0
"QAT",2005,685.371,0
"QAT",2006,679.065,0
"QAT",2007,669.574,0
"QAT",2008,734.223,0
"QAT",2009,635.59,0
"QAT",2010,624.084,0
"QAT",2011,627.483,0
"QAT",2012,625.735,0
"QAT",2013,610.441,0
"QAT",2014,613.104,0
"QAT",2015,545.708,0
"QAT",2016,503.415,0
"ROU",1980,0,0
"ROU",1981,0,0
"ROU",1982,0,0
"ROU",1983,0,0
"ROU",1984,0,0
"ROU",1985,0,0
"ROU",1986,0,0
"ROU",1987,0,0
"ROU",1988,0,0
"ROU",1989,0,0
"ROU",1990,0,0
"ROU",1991,0,0
"ROU",1992,0.039,0
"ROU",1993,0.092,0
"ROU",1994,0.063,0
"ROU",1995,0.033,0
"ROU",1996,0.295,0
"ROU",1997,0.059,0
"ROU",1998,0.236,0
"ROU",1999,0.577,0
"ROU",2000,0.385,0
"ROU",2001,0.398,0
