"","iso3c","year","cn"
"12759","LBN",1972,1
"12760","LBN",1973,1
"12761","LBN",1974,1
"12762","LBN",1975,1
"12763","LBN",1976,1
"12764","LBN",1977,1
"12765","LBN",1978,1
"12766","LBN",1979,1
"12767","LBN",1980,1
"12768","LBN",1981,1
"12769","LBN",1982,1
"12770","LBN",1983,1
"12771","LBN",1984,1
"12772","LBN",1985,1
"12773","LBN",1986,1
"12774","LBN",1987,1
"12775","LBN",1988,1
"12776","LBN",1989,1
"12777","LBN",1990,1
"12778","LBN",1991,1
"12779","LBN",1992,1
"12780","LBN",1993,1
"12781","LBN",1994,1
"12782","LBN",1995,1
"12783","LBN",1996,1
"12784","LBN",1997,1
"12785","LBN",1998,1
"12786","LBN",1999,1
"12787","LBN",2000,1
"12788","LBN",2001,1
"12789","LBN",2002,1
"12790","LBN",2003,1
"12791","LBN",2004,1
"12792","LBN",2005,1
"12793","LBN",2006,1
"12794","LBN",2007,1
"12795","LBN",2008,1
"12796","LBN",2009,1
"12797","LBN",2010,1
"12798","LBN",2011,1
"12799","LBN",2012,1
"12800","LBN",2013,1
"12801","LBN",2014,1
"12802","LBN",2015,1
"12803","LBN",2016,1
"12804","JOR",1946,1
"12805","JOR",1947,1
"12806","JOR",1948,1
"12807","JOR",1949,1
"12808","JOR",1950,1
"12809","JOR",1951,1
"12810","JOR",1952,1
"12811","JOR",1953,1
"12812","JOR",1954,1
"12813","JOR",1955,1
"12814","JOR",1956,1
"12815","JOR",1957,1
"12816","JOR",1958,1
"12817","JOR",1959,1
"12818","JOR",1960,1
"12819","JOR",1961,1
"12820","JOR",1962,1
"12821","JOR",1963,1
"12822","JOR",1964,1
"12823","JOR",1965,1
"12824","JOR",1966,1
"12825","JOR",1967,1
"12826","JOR",1968,1
"12827","JOR",1969,1
"12828","JOR",1970,1
"12829","JOR",1971,1
"12830","JOR",1972,1
"12831","JOR",1973,1
"12832","JOR",1974,1
"12833","JOR",1975,1
"12834","JOR",1976,1
"12835","JOR",1977,1
"12836","JOR",1978,1
"12837","JOR",1979,1
"12838","JOR",1980,1
"12839","JOR",1981,1
"12840","JOR",1982,1
"12841","JOR",1983,1
"12842","JOR",1984,1
"12843","JOR",1985,1
"12844","JOR",1986,1
"12845","JOR",1987,1
"12846","JOR",1988,1
"12847","JOR",1989,1
"12848","JOR",1990,1
"12849","JOR",1991,1
"12850","JOR",1992,1
"12851","JOR",1993,1
"12852","JOR",1994,1
"12853","JOR",1995,1
"12854","JOR",1996,1
"12855","JOR",1997,1
"12856","JOR",1998,1
"12857","JOR",1999,1
"12858","JOR",2000,1
"12859","JOR",2001,1
"12860","JOR",2002,1
"12861","JOR",2003,1
"12862","JOR",2004,1
"12863","JOR",2005,1
"12864","JOR",2006,1
"12865","JOR",2007,1
"12866","JOR",2008,1
"12867","JOR",2009,1
"12868","JOR",2010,1
"12869","JOR",2011,1
"12870","JOR",2012,1
"12871","JOR",2013,1
"12872","JOR",2014,1
"12873","JOR",2015,1
"12874","JOR",2016,1
"12875","ISR",1948,1
"12876","ISR",1949,1
"12877","ISR",1950,1
"12878","ISR",1951,1
"12879","ISR",1952,1
"12880","ISR",1953,1
"12881","ISR",1954,1
"12882","ISR",1955,1
"12883","ISR",1956,1
"12884","ISR",1957,1
"12885","ISR",1958,1
"12886","ISR",1959,1
"12887","ISR",1960,1
"12888","ISR",1961,1
"12889","ISR",1962,1
"12890","ISR",1963,1
"12891","ISR",1964,1
"12892","ISR",1965,1
"12893","ISR",1966,1
"12894","ISR",1967,1
"12895","ISR",1968,1
"12896","ISR",1969,1
"12897","ISR",1970,1
"12898","ISR",1971,1
"12899","ISR",1972,1
"12900","ISR",1973,1
"12901","ISR",1974,1
"12902","ISR",1975,1
"12903","ISR",1976,1
"12904","ISR",1977,1
"12905","ISR",1978,1
"12906","ISR",1979,1
"12907","ISR",1980,1
"12908","ISR",1981,1
"12909","ISR",1982,1
"12910","ISR",1983,1
"12911","ISR",1984,1
"12912","ISR",1985,1
"12913","ISR",1986,1
"12914","ISR",1987,1
"12915","ISR",1988,1
"12916","ISR",1989,1
"12917","ISR",1990,1
"12918","ISR",1991,1
"12919","ISR",1992,1
"12920","ISR",1993,1
"12921","ISR",1994,1
"12922","ISR",1995,1
"12923","ISR",1996,1
"12924","ISR",1997,1
"12925","ISR",1998,1
"12926","ISR",1999,1
"12927","ISR",2000,1
"12928","ISR",2001,1
"12929","ISR",2002,1
"12930","ISR",2003,1
"12931","ISR",2004,1
"12932","ISR",2005,1
"12933","ISR",2006,1
"12934","ISR",2007,1
"12935","ISR",2008,1
"12936","ISR",2009,1
"12937","ISR",2010,1
"12938","ISR",2011,1
"12939","ISR",2012,1
"12940","ISR",2013,1
"12941","ISR",2014,1
"12942","ISR",2015,1
"12943","ISR",2016,1
"12944","SAU",1927,1
"12945","SAU",1928,1
"12946","SAU",1929,1
"12947","SAU",1930,1
"12948","SAU",1931,1
"12949","SAU",1932,1
"12950","SAU",1933,1
"12951","SAU",1934,1
"12952","SAU",1935,1
"12953","SAU",1936,1
"12954","SAU",1937,1
"12955","SAU",1938,1
"12956","SAU",1939,1
"12957","SAU",1940,1
"12958","SAU",1941,1
"12959","SAU",1942,1
"12960","SAU",1943,1
"12961","SAU",1944,1
"12962","SAU",1945,1
"12963","SAU",1946,1
"12964","SAU",1947,1
"12965","SAU",1948,1
"12966","SAU",1949,1
"12967","SAU",1950,1
"12968","SAU",1951,1
"12969","SAU",1952,1
"12970","SAU",1953,1
"12971","SAU",1954,1
"12972","SAU",1955,1
"12973","SAU",1956,1
"12974","SAU",1957,1
"12975","SAU",1958,1
"12976","SAU",1959,1
"12977","SAU",1960,1
"12978","SAU",1961,1
"12979","SAU",1962,1
"12980","SAU",1963,1
"12981","SAU",1964,1
"12982","SAU",1965,1
"12983","SAU",1966,1
"12984","SAU",1967,1
"12985","SAU",1968,1
"12986","SAU",1969,1
"12987","SAU",1970,1
"12988","SAU",1971,1
"12989","SAU",1972,1
"12990","SAU",1973,1
"12991","SAU",1974,1
"12992","SAU",1975,1
"12993","SAU",1976,1
"12994","SAU",1977,1
"12995","SAU",1978,1
"12996","SAU",1979,1
"12997","SAU",1980,1
"12998","SAU",1981,1
"12999","SAU",1982,1
"13000","SAU",1983,1
"13001","SAU",1984,1
"13002","SAU",1985,1
"13003","SAU",1986,1
"13004","SAU",1987,1
"13005","SAU",1988,1
"13006","SAU",1989,1
"13007","SAU",1990,1
"13008","SAU",1991,1
"13009","SAU",1992,1
"13010","SAU",1993,1
"13011","SAU",1994,1
"13012","SAU",1995,1
"13013","SAU",1996,1
"13014","SAU",1997,1
"13015","SAU",1998,1
"13016","SAU",1999,1
"13017","SAU",2000,1
"13018","SAU",2001,1
"13019","SAU",2002,1
"13020","SAU",2003,1
"13021","SAU",2004,1
"13022","SAU",2005,1
"13023","SAU",2006,1
"13024","SAU",2007,1
"13025","SAU",2008,1
"13026","SAU",2009,1
"13027","SAU",2010,1
"13028","SAU",2011,1
"13029","SAU",2012,1
"13030","SAU",2013,1
"13031","SAU",2014,1
"13032","SAU",2015,1
"13033","SAU",2016,1
"13034","YAR",1926,1
"13035","YAR",1927,1
"13036","YAR",1928,1
"13037","YAR",1929,1
"13038","YAR",1930,1
"13039","YAR",1931,1
"13040","YAR",1932,1
"13041","YAR",1933,1
"13042","YAR",1934,1
"13043","YAR",1935,1
"13044","YAR",1936,1
"13045","YAR",1937,1
"13046","YAR",1938,1
"13047","YAR",1939,1
"13048","YAR",1940,1
"13049","YAR",1941,1
"13050","YAR",1942,1
"13051","YAR",1943,1
"13052","YAR",1944,1
"13053","YAR",1945,1
"13054","YAR",1946,1
"13055","YAR",1947,1
"13056","YAR",1948,1
"13057","YAR",1949,1
"13058","YAR",1950,1
"13059","YAR",1951,1
"13060","YAR",1952,1
"13061","YAR",1953,1
"13062","YAR",1954,1
"13063","YAR",1955,1
"13064","YAR",1956,1
"13065","YAR",1957,1
"13066","YAR",1958,1
"13067","YAR",1959,1
"13068","YAR",1960,1
"13069","YAR",1961,1
"13070","YAR",1962,1
"13071","YAR",1963,1
"13072","YAR",1964,1
"13073","YAR",1965,1
"13074","YAR",1966,1
"13075","YAR",1967,1
"13076","YAR",1968,1
"13077","YAR",1969,1
"13078","YAR",1970,1
"13079","YAR",1971,1
"13080","YAR",1972,1
"13081","YAR",1973,1
"13082","YAR",1974,1
"13083","YAR",1975,1
"13084","YAR",1976,1
"13085","YAR",1977,1
"13086","YAR",1978,1
"13087","YAR",1979,1
"13088","YAR",1980,1
"13089","YAR",1981,1
"13090","YAR",1982,1
"13091","YAR",1983,1
"13092","YAR",1984,1
"13093","YAR",1985,1
"13094","YAR",1986,1
"13095","YAR",1987,1
"13096","YAR",1988,1
"13097","YAR",1989,1
"13098","YAR",1990,1
"13099","YEM",1990,1
"13100","YEM",1991,1
"13101","YEM",1992,1
"13102","YEM",1993,1
"13103","YEM",1994,1
"13104","YEM",1995,1
"13105","YEM",1996,1
"13106","YEM",1997,1
"13107","YEM",1998,1
"13108","YEM",1999,1
"13109","YEM",2000,1
"13110","YEM",2001,1
"13111","YEM",2002,1
"13112","YEM",2003,1
"13113","YEM",2004,1
"13114","YEM",2005,1
"13115","YEM",2006,1
"13116","YEM",2007,1
"13117","YEM",2008,1
"13118","YEM",2009,1
"13119","YEM",2010,1
"13120","YEM",2011,1
"13121","YEM",2012,1
"13122","YEM",2013,1
"13123","YEM",2014,1
"13124","YEM",2015,1
"13125","YEM",2016,1
"13126","YPR",1967,1
"13127","YPR",1968,1
"13128","YPR",1969,1
"13129","YPR",1970,1
"13130","YPR",1971,1
"13131","YPR",1972,1
"13132","YPR",1973,1
"13133","YPR",1974,1
"13134","YPR",1975,1
"13135","YPR",1976,1
"13136","YPR",1977,1
"13137","YPR",1978,1
"13138","YPR",1979,1
"13139","YPR",1980,1
"13140","YPR",1981,1
"13141","YPR",1982,1
"13142","YPR",1983,1
"13143","YPR",1984,1
"13144","YPR",1985,1
"13145","YPR",1986,1
"13146","YPR",1987,1
"13147","YPR",1988,1
"13148","YPR",1989,1
"13149","YPR",1990,1
"13150","KWT",1961,1
"13151","KWT",1962,1
"13152","KWT",1963,1
"13153","KWT",1964,1
"13154","KWT",1965,1
"13155","KWT",1966,1
"13156","KWT",1967,1
"13157","KWT",1968,1
"13158","KWT",1969,1
"13159","KWT",1970,1
"13160","KWT",1971,1
"13161","KWT",1972,1
"13162","KWT",1973,1
"13163","KWT",1974,1
"13164","KWT",1975,1
"13165","KWT",1976,1
"13166","KWT",1977,1
"13167","KWT",1978,1
"13168","KWT",1979,1
"13169","KWT",1980,1
"13170","KWT",1981,1
"13171","KWT",1982,1
"13172","KWT",1983,1
"13173","KWT",1984,1
"13174","KWT",1985,1
"13175","KWT",1986,1
"13176","KWT",1987,1
"13177","KWT",1988,1
"13178","KWT",1989,1
"13179","KWT",1990,1
"13180","KWT",1991,1
"13181","KWT",1992,1
"13182","KWT",1993,1
"13183","KWT",1994,1
"13184","KWT",1995,1
"13185","KWT",1996,1
"13186","KWT",1997,1
"13187","KWT",1998,1
"13188","KWT",1999,1
"13189","KWT",2000,1
"13190","KWT",2001,1
"13191","KWT",2002,1
"13192","KWT",2003,1
"13193","KWT",2004,1
"13194","KWT",2005,1
"13195","KWT",2006,1
"13196","KWT",2007,1
"13197","KWT",2008,1
"13198","KWT",2009,1
"13199","KWT",2010,1
"13200","KWT",2011,1
"13201","KWT",2012,1
"13202","KWT",2013,1
"13203","KWT",2014,1
"13204","KWT",2015,1
"13205","KWT",2016,1
"13206","BHR",1971,1
"13207","BHR",1972,1
"13208","BHR",1973,1
"13209","BHR",1974,1
"13210","BHR",1975,1
"13211","BHR",1976,1
"13212","BHR",1977,1
"13213","BHR",1978,1
"13214","BHR",1979,1
"13215","BHR",1980,1
"13216","BHR",1981,1
"13217","BHR",1982,1
"13218","BHR",1983,1
"13219","BHR",1984,1
"13220","BHR",1985,1
"13221","BHR",1986,1
"13222","BHR",1987,1
"13223","BHR",1988,1
"13224","BHR",1989,1
"13225","BHR",1990,1
"13226","BHR",1991,1
"13227","BHR",1992,1
"13228","BHR",1993,1
"13229","BHR",1994,1
"13230","BHR",1995,1
"13231","BHR",1996,1
"13232","BHR",1997,1
"13233","BHR",1998,1
"13234","BHR",1999,1
"13235","BHR",2000,1
"13236","BHR",2001,1
"13237","BHR",2002,1
"13238","BHR",2003,1
"13239","BHR",2004,1
"13240","BHR",2005,1
"13241","BHR",2006,1
"13242","BHR",2007,1
"13243","BHR",2008,1
"13244","BHR",2009,1
"13245","BHR",2010,1
"13246","BHR",2011,1
"13247","BHR",2012,1
"13248","BHR",2013,1
"13249","BHR",2014,1
"13250","BHR",2015,1
"13251","BHR",2016,1
"13252","QAT",1971,1
"13253","QAT",1972,1
"13254","QAT",1973,1
"13255","QAT",1974,1
"13256","QAT",1975,1
"13257","QAT",1976,1
"13258","QAT",1977,1
"13259","QAT",1978,1
"13260","QAT",1979,1
"13261","QAT",1980,1
"13262","QAT",1981,1
"13263","QAT",1982,1
"13264","QAT",1983,1
"13265","QAT",1984,1
"13266","QAT",1985,1
"13267","QAT",1986,1
"13268","QAT",1987,1
"13269","QAT",1988,1
"13270","QAT",1989,1
"13271","QAT",1990,1
"13272","QAT",1991,1
"13273","QAT",1992,1
"13274","QAT",1993,1
"13275","QAT",1994,1
"13276","QAT",1995,1
"13277","QAT",1996,1
"13278","QAT",1997,1
"13279","QAT",1998,1
"13280","QAT",1999,1
"13281","QAT",2000,1
"13282","QAT",2001,1
"13283","QAT",2002,1
"13284","QAT",2003,1
"13285","QAT",2004,1
"13286","QAT",2005,1
"13287","QAT",2006,1
"13288","QAT",2007,1
"13289","QAT",2008,1
"13290","QAT",2009,1
"13291","QAT",2010,1
"13292","QAT",2011,1
"13293","QAT",2012,1
"13294","QAT",2013,1
"13295","QAT",2014,1
"13296","QAT",2015,1
"13297","QAT",2016,1
"13298","ARE",1971,1
"13299","ARE",1972,1
"13300","ARE",1973,1
"13301","ARE",1974,1
"13302","ARE",1975,1
"13303","ARE",1976,1
"13304","ARE",1977,1
"13305","ARE",1978,1
"13306","ARE",1979,1
"13307","ARE",1980,1
"13308","ARE",1981,1
"13309","ARE",1982,1
"13310","ARE",1983,1
"13311","ARE",1984,1
"13312","ARE",1985,1
"13313","ARE",1986,1
"13314","ARE",1987,1
"13315","ARE",1988,1
"13316","ARE",1989,1
"13317","ARE",1990,1
"13318","ARE",1991,1
"13319","ARE",1992,1
"13320","ARE",1993,1
"13321","ARE",1994,1
"13322","ARE",1995,1
"13323","ARE",1996,1
"13324","ARE",1997,1
"13325","ARE",1998,1
"13326","ARE",1999,1
"13327","ARE",2000,1
"13328","ARE",2001,1
"13329","ARE",2002,1
"13330","ARE",2003,1
"13331","ARE",2004,1
"13332","ARE",2005,1
"13333","ARE",2006,1
"13334","ARE",2007,1
"13335","ARE",2008,1
"13336","ARE",2009,1
"13337","ARE",2010,1
"13338","ARE",2011,1
"13339","ARE",2012,1
"13340","ARE",2013,1
"13341","ARE",2014,1
"13342","ARE",2015,1
"13343","ARE",2016,1
"13344","OMN",1971,1
"13345","OMN",1972,1
"13346","OMN",1973,1
"13347","OMN",1974,1
"13348","OMN",1975,1
"13349","OMN",1976,1
"13350","OMN",1977,1
"13351","OMN",1978,1
"13352","OMN",1979,1
"13353","OMN",1980,1
"13354","OMN",1981,1
"13355","OMN",1982,1
"13356","OMN",1983,1
"13357","OMN",1984,1
"13358","OMN",1985,1
"13359","OMN",1986,1
"13360","OMN",1987,1
"13361","OMN",1988,1
"13362","OMN",1989,1
"13363","OMN",1990,1
"13364","OMN",1991,1
"13365","OMN",1992,1
"13366","OMN",1993,1
"13367","OMN",1994,1
"13368","OMN",1995,1
"13369","OMN",1996,1
"13370","OMN",1997,1
"13371","OMN",1998,1
"13372","OMN",1999,1
"13373","OMN",2000,1
"13374","OMN",2001,1
"13375","OMN",2002,1
"13376","OMN",2003,1
"13377","OMN",2004,1
"13378","OMN",2005,1
"13379","OMN",2006,1
"13380","OMN",2007,1
"13381","OMN",2008,1
"13382","OMN",2009,1
"13383","OMN",2010,1
"13384","OMN",2011,1
"13385","OMN",2012,1
"13386","OMN",2013,1
"13387","OMN",2014,1
"13388","OMN",2015,1
"13389","OMN",2016,1
"13390","AFG",1919,1
"13391","AFG",1920,1
"13392","AFG",1921,1
"13393","AFG",1922,1
"13394","AFG",1923,1
"13395","AFG",1924,1
"13396","AFG",1925,1
"13397","AFG",1926,1
"13398","AFG",1927,1
"13399","AFG",1928,1
"13400","AFG",1929,1
"13401","AFG",1930,1
"13402","AFG",1931,1
"13403","AFG",1932,1
"13404","AFG",1933,1
"13405","AFG",1934,1
"13406","AFG",1935,1
"13407","AFG",1936,1
"13408","AFG",1937,1
"13409","AFG",1938,1
"13410","AFG",1939,1
"13411","AFG",1940,1
"13412","AFG",1941,1
"13413","AFG",1942,1
"13414","AFG",1943,1
"13415","AFG",1944,1
"13416","AFG",1945,1
"13417","AFG",1946,1
"13418","AFG",1947,1
"13419","AFG",1948,1
"13420","AFG",1949,1
"13421","AFG",1950,1
"13422","AFG",1951,1
"13423","AFG",1952,1
"13424","AFG",1953,1
"13425","AFG",1954,1
"13426","AFG",1955,1
"13427","AFG",1956,1
"13428","AFG",1957,1
"13429","AFG",1958,1
"13430","AFG",1959,1
"13431","AFG",1960,1
"13432","AFG",1961,1
"13433","AFG",1962,1
"13434","AFG",1963,1
"13435","AFG",1964,1
"13436","AFG",1965,1
"13437","AFG",1966,1
"13438","AFG",1967,1
"13439","AFG",1968,1
"13440","AFG",1969,1
"13441","AFG",1970,1
"13442","AFG",1971,1
"13443","AFG",1972,1
"13444","AFG",1973,1
"13445","AFG",1974,1
"13446","AFG",1975,1
"13447","AFG",1976,1
"13448","AFG",1977,1
"13449","AFG",1978,1
"13450","AFG",1979,1
"13451","AFG",1980,1
"13452","AFG",1981,1
"13453","AFG",1982,1
"13454","AFG",1983,1
"13455","AFG",1984,1
"13456","AFG",1985,1
"13457","AFG",1986,1
"13458","AFG",1987,1
"13459","AFG",1988,1
"13460","AFG",1989,1
"13461","AFG",1990,1
"13462","AFG",1991,1
"13463","AFG",1992,1
"13464","AFG",1993,1
"13465","AFG",1994,1
"13466","AFG",1995,1
"13467","AFG",1996,1
"13468","AFG",1997,1
"13469","AFG",1998,1
"13470","AFG",1999,1
"13471","AFG",2000,1
"13472","AFG",2001,1
"13473","AFG",2002,1
"13474","AFG",2003,1
"13475","AFG",2004,1
"13476","AFG",2005,1
"13477","AFG",2006,1
"13478","AFG",2007,1
"13479","AFG",2008,1
"13480","AFG",2009,1
"13481","AFG",2010,1
"13482","AFG",2011,1
"13483","AFG",2012,1
"13484","AFG",2013,1
"13485","AFG",2014,1
"13486","AFG",2015,1
"13487","AFG",2016,1
"13488","TKM",1991,1
"13489","TKM",1992,1
"13490","TKM",1993,1
"13491","TKM",1994,1
"13492","TKM",1995,1
"13493","TKM",1996,1
"13494","TKM",1997,1
"13495","TKM",1998,1
"13496","TKM",1999,1
"13497","TKM",2000,1
"13498","TKM",2001,1
"13499","TKM",2002,1
"13500","TKM",2003,1
"13501","TKM",2004,1
"13502","TKM",2005,1
"13503","TKM",2006,1
"13504","TKM",2007,1
"13505","TKM",2008,1
"13506","TKM",2009,1
"13507","TKM",2010,1
"13508","TKM",2011,1
"13509","TKM",2012,1
"13510","TKM",2013,1
"13511","TKM",2014,1
"13512","TKM",2015,1
"13513","TKM",2016,1
"13514","TJK",1991,1
"13515","TJK",1992,1
"13516","TJK",1993,1
"13517","TJK",1994,1
"13518","TJK",1995,1
"13519","TJK",1996,1
"13520","TJK",1997,1
"13521","TJK",1998,1
"13522","TJK",1999,1
"13523","TJK",2000,1
"13524","TJK",2001,1
"13525","TJK",2002,1
"13526","TJK",2003,1
"13527","TJK",2004,1
"13528","TJK",2005,1
"13529","TJK",2006,1
"13530","TJK",2007,1
"13531","TJK",2008,1
"13532","TJK",2009,1
"13533","TJK",2010,1
"13534","TJK",2011,1
"13535","TJK",2012,1
"13536","TJK",2013,1
"13537","TJK",2014,1
"13538","TJK",2015,1
"13539","TJK",2016,1
"13540","KGZ",1991,1
"13541","KGZ",1992,1
"13542","KGZ",1993,1
"13543","KGZ",1994,1
"13544","KGZ",1995,1
"13545","KGZ",1996,1
"13546","KGZ",1997,1
"13547","KGZ",1998,1
"13548","KGZ",1999,1
"13549","KGZ",2000,1
"13550","KGZ",2001,1
"13551","KGZ",2002,1
"13552","KGZ",2003,1
"13553","KGZ",2004,1
"13554","KGZ",2005,1
"13555","KGZ",2006,1
"13556","KGZ",2007,1
"13557","KGZ",2008,1
"13558","KGZ",2009,1
"13559","KGZ",2010,1
"13560","KGZ",2011,1
"13561","KGZ",2012,1
"13562","KGZ",2013,1
"13563","KGZ",2014,1
"13564","KGZ",2015,1
"13565","KGZ",2016,1
"13566","UZB",1991,1
"13567","UZB",1992,1
"13568","UZB",1993,1
"13569","UZB",1994,1
"13570","UZB",1995,1
"13571","UZB",1996,1
"13572","UZB",1997,1
"13573","UZB",1998,1
"13574","UZB",1999,1
"13575","UZB",2000,1
"13576","UZB",2001,1
"13577","UZB",2002,1
"13578","UZB",2003,1
"13579","UZB",2004,1
"13580","UZB",2005,1
"13581","UZB",2006,1
"13582","UZB",2007,1
"13583","UZB",2008,1
"13584","UZB",2009,1
"13585","UZB",2010,1
"13586","UZB",2011,1
"13587","UZB",2012,1
"13588","UZB",2013,1
"13589","UZB",2014,1
"13590","UZB",2015,1
"13591","UZB",2016,1
"13592","KAZ",1991,1
"13593","KAZ",1992,1
"13594","KAZ",1993,1
"13595","KAZ",1994,1
"13596","KAZ",1995,1
"13597","KAZ",1996,1
"13598","KAZ",1997,1
"13599","KAZ",1998,1
"13600","KAZ",1999,1
"13601","KAZ",2000,1
"13602","KAZ",2001,1
"13603","KAZ",2002,1
"13604","KAZ",2003,1
"13605","KAZ",2004,1
"13606","KAZ",2005,1
"13607","KAZ",2006,1
"13608","KAZ",2007,1
"13609","KAZ",2008,1
"13610","KAZ",2009,1
"13611","KAZ",2010,1
"13612","KAZ",2011,1
"13613","KAZ",2012,1
"13614","KAZ",2013,1
"13615","KAZ",2014,1
"13616","KAZ",2015,1
"13617","KAZ",2016,1
"13618","CHN",1860,1
"13619","CHN",1861,1
"13620","CHN",1862,1
"13621","CHN",1863,1
"13622","CHN",1864,1
"13623","CHN",1865,1
"13624","CHN",1866,1
"13625","CHN",1867,1
"13626","CHN",1868,1
"13627","CHN",1869,1
"13628","CHN",1870,1
"13629","CHN",1871,1
"13630","CHN",1872,1
"13631","CHN",1873,1
"13632","CHN",1874,1
"13633","CHN",1875,1
"13634","CHN",1876,1
"13635","CHN",1877,1
"13636","CHN",1878,1
"13637","CHN",1879,1
"13638","CHN",1880,1
"13639","CHN",1881,1
"13640","CHN",1882,1
"13641","CHN",1883,1
"13642","CHN",1884,1
"13643","CHN",1885,1
"13644","CHN",1886,1
"13645","CHN",1887,1
"13646","CHN",1888,1
"13647","CHN",1889,1
"13648","CHN",1890,1
"13649","CHN",1891,1
"13650","CHN",1892,1
"13651","CHN",1893,1
"13652","CHN",1894,1
"13653","CHN",1895,1
"13654","CHN",1896,1
"13655","CHN",1897,1
"13656","CHN",1898,1
"13657","CHN",1899,1
"13658","CHN",1900,1
"13659","CHN",1901,1
"13660","CHN",1902,1
"13661","CHN",1903,1
"13662","CHN",1904,1
"13663","CHN",1905,1
"13664","CHN",1906,1
"13665","CHN",1907,1
"13666","CHN",1908,1
"13667","CHN",1909,1
"13668","CHN",1910,1
"13669","CHN",1911,1
"13670","CHN",1912,1
"13671","CHN",1913,1
"13672","CHN",1914,1
"13673","CHN",1915,1
"13674","CHN",1916,1
"13675","CHN",1917,1
"13676","CHN",1918,1
"13677","CHN",1919,1
"13678","CHN",1920,1
"13679","CHN",1921,1
"13680","CHN",1922,1
"13681","CHN",1923,1
"13682","CHN",1924,1
"13683","CHN",1925,1
"13684","CHN",1926,1
"13685","CHN",1927,1
"13686","CHN",1928,1
"13687","CHN",1929,1
"13688","CHN",1930,1
"13689","CHN",1931,1
"13690","CHN",1932,1
"13691","CHN",1933,1
"13692","CHN",1934,1
"13693","CHN",1935,1
"13694","CHN",1936,1
"13695","CHN",1937,1
"13696","CHN",1938,1
"13697","CHN",1939,1
"13698","CHN",1940,1
"13699","CHN",1941,1
"13700","CHN",1942,1
"13701","CHN",1943,1
"13702","CHN",1944,1
"13703","CHN",1945,1
"13704","CHN",1946,1
"13705","CHN",1947,1
"13706","CHN",1948,1
"13707","CHN",1949,1
"13708","CHN",1950,1
"13709","CHN",1951,1
"13710","CHN",1952,1
"13711","CHN",1953,1
"13712","CHN",1954,1
"13713","CHN",1955,1
"13714","CHN",1956,1
"13715","CHN",1957,1
"13716","CHN",1958,1
"13717","CHN",1959,1
"13718","CHN",1960,1
"13719","CHN",1961,1
"13720","CHN",1962,1
"13721","CHN",1963,1
"13722","CHN",1964,1
"13723","CHN",1965,1
"13724","CHN",1966,1
"13725","CHN",1967,1
"13726","CHN",1968,1
"13727","CHN",1969,1
"13728","CHN",1970,1
"13729","CHN",1971,1
"13730","CHN",1972,1
"13731","CHN",1973,1
"13732","CHN",1974,1
"13733","CHN",1975,1
"13734","CHN",1976,1
"13735","CHN",1977,1
"13736","CHN",1978,1
"13737","CHN",1979,1
"13738","CHN",1980,1
"13739","CHN",1981,1
"13740","CHN",1982,1
"13741","CHN",1983,1
"13742","CHN",1984,1
"13743","CHN",1985,1
"13744","CHN",1986,1
"13745","CHN",1987,1
"13746","CHN",1988,1
"13747","CHN",1989,1
"13748","CHN",1990,1
"13749","CHN",1991,1
"13750","CHN",1992,1
"13751","CHN",1993,1
"13752","CHN",1994,1
"13753","CHN",1995,1
"13754","CHN",1996,1
"13755","CHN",1997,1
"13756","CHN",1998,1
"13757","CHN",1999,1
"13758","CHN",2000,1
"13759","CHN",2001,1
"13760","CHN",2002,1
"13761","CHN",2003,1
"13762","CHN",2004,1
"13763","CHN",2005,1
"13764","CHN",2006,1
"13765","CHN",2007,1
"13766","CHN",2008,1
"13767","CHN",2009,1
"13768","CHN",2010,1
"13769","CHN",2011,1
"13770","CHN",2012,1
"13771","CHN",2013,1
"13772","CHN",2014,1
"13773","CHN",2015,1
"13774","CHN",2016,1
"13775","MNG",1921,1
"13776","MNG",1922,1
"13777","MNG",1923,1
"13778","MNG",1924,1
"13779","MNG",1925,1
"13780","MNG",1926,1
"13781","MNG",1927,1
"13782","MNG",1928,1
"13783","MNG",1929,1
"13784","MNG",1930,1
"13785","MNG",1931,1
"13786","MNG",1932,1
"13787","MNG",1933,1
"13788","MNG",1934,1
"13789","MNG",1935,1
"13790","MNG",1936,1
"13791","MNG",1937,1
"13792","MNG",1938,1
"13793","MNG",1939,1
"13794","MNG",1940,1
"13795","MNG",1941,1
"13796","MNG",1942,1
"13797","MNG",1943,1
"13798","MNG",1944,1
"13799","MNG",1945,1
"13800","MNG",1946,1
"13801","MNG",1947,1
"13802","MNG",1948,1
"13803","MNG",1949,1
"13804","MNG",1950,1
"13805","MNG",1951,1
"13806","MNG",1952,1
"13807","MNG",1953,1
"13808","MNG",1954,1
"13809","MNG",1955,1
"13810","MNG",1956,1
"13811","MNG",1957,1
"13812","MNG",1958,1
"13813","MNG",1959,1
"13814","MNG",1960,1
"13815","MNG",1961,1
"13816","MNG",1962,1
"13817","MNG",1963,1
"13818","MNG",1964,1
"13819","MNG",1965,1
"13820","MNG",1966,1
"13821","MNG",1967,1
"13822","MNG",1968,1
"13823","MNG",1969,1
"13824","MNG",1970,1
"13825","MNG",1971,1
"13826","MNG",1972,1
"13827","MNG",1973,1
"13828","MNG",1974,1
"13829","MNG",1975,1
